PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[10]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
469,1461,1.586279273,-3.939118147,1
469,1477,1.145631075,-3.112035751,1
469,1493,1.176601171,-2.305912733,1
469,1509,1.183820009,-2.392052889,1
469,1525,1.672473192,-4.678956509,1
485,21,-0.9806346297,-2.662574291,1
485,37,-1.167862892,-2.809656858,1
485,53,-1.669106007,-3.154381752,1
485,69,-1.503122807,-3.272745848,1
485,85,-0.9474024773,-3.128551722,1
485,101,-1.032021999,-3.129043341,1
485,117,-1.162007809,-2.932004213,1
485,133,-0.931183517,-3.094896793,1
485,149,-0.7465419769,-3.352284908,1
485,165,-0.7081488371,-3.464121819,1
485,181,-1.265072823,-2.434151888,1
485,197,-3.011245728,-1.7672894,1
485,213,-2.607524872,-1.190320849,1
485,229,-2.238936424,-1.022089958,1
485,245,-0.6803768873,-1.158896327,1
485,261,-0.7538560629,-1.611510634,1
485,277,-1.512948513,-2.10786438,1
485,293,-6.427079201,-1.238211751,1
485,309,-1.00285995,-1.64046526,1
485,325,-1.116276622,-2.249439716,1
485,341,-2.449743509,-2.198987007,1
485,357,-2.029600143,-2.072869778,1
485,373,-1.884041548,-2.272625923,1
485,389,-2.075861692,-1.419729233,1
485,405,-1.651842117,-1.414466619,1
485,421,-1.552165627,-1.915581703,1
485,437,-1.721894503,-0.5020587444,1
485,453,-2.222871304,-0.2024760544,1
485,469,-2.673687458,0.1027933061,1
485,485,-2.921688557,0.2152688503,1
485,501,-2.54920578,-0.4365195036,1
485,517,-2.277270317,-1.952932477,1
485,533,-2.201402903,-1.845357656,1
485,549,-2.264662027,-1.950335741,1
485,565,-2.913769007,-1.939424276,1
485,581,-3.494514465,-1.526705146,1
485,597,-2.302633286,-1.647966862,1
485,613,-2.340778351,-1.48102808,1
485,629,-2.356273174,-2.008272409,1
485,645,-2.494361639,-2.422063828,1
485,661,-3.465087175,-2.686433315,1
485,677,-3.796347141,-3.44897151,1
485,693,-3.805247784,-2.570398331,1
485,709,-3.766591787,-2.468887568,1
485,725,-3.881519556,-2.498493671,1
485,741,-3.758513212,-2.975630283,1
485,757,-3.442838907,-3.044124126,1
485,773,-2.893747091,-3.019976616,1
485,789,-1.896569252,-2.869262695,1
485,805,-1.159305453,-2.638009548,1
485,821,-0.760229528,-2.675299406,1
485,837,-0.1843158603,-3.18124485,1
485,853,0.4656217396,-2.954235554,1
485,869,0.6287680268,-2.605371952,1
485,885,0.6596508026,-2.862018347,1
485,901,0.6424045563,-3.089594603,1
485,917,0.538117528,-3.942601681,1
485,933,0.3128468096,-4.742773533,1
485,949,0.587346673,-5.197895527,1
485,965,1.710578799,-6.124074936,1
485,981,2.430542231,-7.342733383,1
485,997,2.765810013,-7.978402138,1
485,1013,2.488298416,-7.712674618,1
485,1029,1.905228019,-6.807952404,1
485,1045,1.652068496,-6.248783588,1
485,1061,1.86060822,-5.515295982,1
485,1077,1.019184828,-4.381153107,1
485,1093,0.1846149415,-3.571969032,1
485,1109,0.1367458105,-3.568123341,1
485,1125,0.2675529718,-3.786558628,1
485,1141,0.03873632848,-4.185818672,1
485,1157,-0.5747827291,-5.382007599,1
485,1173,-0.9230214357,-4.133527279,1
485,1189,-1.01454258,-5.268025398,1
485,1205,-0.6149327159,-4.922010422,1
485,1221,0.5284798145,-4.462649822,1
485,1237,1.028901219,-4.573208809,1
485,1253,1.501521111,-4.542767525,1
485,1269,1.584887385,-3.921883106,1
485,1285,1.743911386,-3.86365819,1
485,1301,1.685137868,-3.999539137,1
485,1317,2.393400669,-4.87898159,1
485,1333,1.934111118,-3.459044933,1
485,1349,0.4122707844,-3.341196537,1
485,1365,0.3588438034,-4.292819023,1
485,1381,1.236447215,-4.927023411,1
485,1397,1.276463032,-4.772986889,1
485,1413,-0.08784300089,-5.078962803,1
485,1429,0.1844915152,-3.770302057,1
485,1445,1.776442289,-3.66463542,1
485,1461,1.621074677,-3.645568371,1
485,1477,0.789270103,-3.250336409,1
485,1493,0.5194397569,-2.776379824,1
485,1509,0.5393671393,-3.176665783,1
485,1525,1.704466105,-3.819498062,1
501,21,-1.303521395,-2.344624281,1
501,37,-1.353130579,-2.610611916,1
501,53,-1.853376865,-2.8149786,1
501,69,-1.513792992,-2.734104395,1
501,85,-1.096423388,-2.812903881,1
501,101,-1.217550993,-3.095337391,1
501,117,-1.243742108,-3.217661381,1
501,133,-0.9501360059,-2.862074375,1
501,149,-0.7558602691,-2.796327114,1
501,165,-0.6856155992,-2.707155466,1
501,181,-1.25470686,-1.915021896,1
501,197,-1.646642923,-1.677005887,1
501,213,-1.005209923,-2.342207432,1
501,229,-1.188346624,-1.314929247,1
501,245,-0.6780567169,-1.011405826,1
501,261,-0.4350081384,-1.387552977,1
501,277,-0.612760067,-1.244569182,1
501,293,-1.117156744,-0.7898012996,1
501,309,-1.023048878,-1.041251898,1
501,325,-1.245806217,-1.825696468,1
501,341,-2.518029213,-2.543544531,1
501,357,-1.350630522,-2.024655342,1
501,373,-1.063694954,-1.273276806,1
501,389,-2.294267178,-1.06158936,1
501,405,-1.781646252,-1.658363819,1
501,421,-1.328093052,-1.325303078,1
501,437,-1.309788585,-0.2559210658,1
501,453,-1.829247236,-0.01330450177,1
501,469,-2.247373581,0.2868134379,1
501,485,-2.507467985,0.3130095303,1
501,501,-2.656749964,-0.2323109508,1
501,517,-2.315017462,-1.718448997,1
501,533,-2.020166636,-2.238835573,1
501,549,-2.033763409,-2.762243986,1
501,565,-2.264350891,-2.008955956,1
501,581,-2.805968523,-1.751159906,1
501,597,-2.131759644,-1.489174604,1
501,613,-1.784976721,-1.289118171,1
501,629,-1.684383273,-1.893245697,1
501,645,-1.773942351,-2.0272789,1
501,661,-2.470790863,-1.664546728,1
501,677,-3.071210861,-3.253250599,1
501,693,-2.755097866,-2.181726694,1
501,709,-2.979917526,-2.004903793,1
501,725,-3.270905733,-2.132016182,1
501,741,-3.013424873,-2.386142731,1
501,757,-2.870965481,-2.61038208,1
501,773,-2.552803278,-3.168009996,1
501,789,-1.725268126,-3.289030313,1
501,805,-0.909674108,-2.610054731,1
501,821,-0.5295243263,-2.74774313,1
501,837,-0.1005472541,-2.651885271,1
501,853,0.6596392393,-2.98541832,1
501,869,1.19917202,-3.384636879,1
501,885,1.529436827,-4.013120651,1
501,901,2.776438475,-5.116602898,1
501,917,2.165847778,-5.742451668,1
501,933,2.090093136,-6.400090218,1
501,949,1.901292562,-6.162906647,1
501,965,2.376070023,-6.744017124,1
501,981,2.982841969,-7.861978054,1
501,997,3.330986023,-8.925826073,1
501,1013,2.737335205,-7.478196621,1
501,1029,-5.484948158,-11.13859749,1
501,1045,2.54853797,-5.786087036,1
501,1061,3.800753117,-5.556406021,1
501,1077,3.363782883,-4.815685749,1
501,1093,0.8339304328,-3.324519634,1
501,1109,0.519243896,-3.287791729,1
501,1125,0.6240305901,-4.301656246,1
501,1141,0.6388622522,-4.587537289,1
501,1157,0.04657420516,-5.658333778,1
501,1173,-1.3796556,-4.586300373,1
501,1189,0.07717299461,-6.887050152,1
501,1205,0.3182504177,-4.69656229,1
501,1221,0.6442261934,-4.81719923,1
501,1237,1.116361856,-4.722016335,1
501,1253,0.9765353203,-4.321920395,1
501,1269,0.732437849,-4.363530636,1
501,1285,1.251967311,-4.831588745,1
501,1301,2.328897953,-4.109295845,1
501,1317,1.8075459,-3.930247784,1
501,1333,1.251047373,-2.888783216,1
501,1349,1.220940709,-3.197810173,1
501,1365,0.8894904256,-4.495063782,1
501,1381,0.8954817057,-4.882500172,1
501,1397,0.6962354779,-4.442214966,1
501,1413,-1.072850943,-6.386347294,1
501,1429,-0.2503526211,-5.459043503,1
501,1445,1.156580567,-3.547846317,1
501,1461,1.708887219,-3.430462837,1
501,1477,1.242358685,-3.401937246,1
501,1493,0.861453414,-3.07786417,1
501,1509,0.7580662966,-3.143857956,1
501,1525,1.065868855,-3.472187042,1
517,21,-1.449920297,-2.074084759,1
517,37,-1.675063848,-2.444268465,1
517,53,-1.753188372,-2.52500248,1
517,69,-1.40062511,-2.55092144,1
517,85,-1.247182012,-2.541748047,1
517,101,-1.308340669,-2.754376173,1
517,117,-1.358718872,-2.978600025,1
517,133,-0.9372373819,-2.956083775,1
517,149,-0.4850409627,-2.459494829,1
517,165,-0.5130650997,-2.103865862,1
517,181,-0.4241797328,-1.641987443,1
517,197,-0.1174702346,-1.346956849,1
517,213,-0.2340473235,-1.698684454,1
517,229,-0.5506381392,-1.49259913,1
517,245,-0.5171086788,-1.058074236,1
517,261,-0.4293154478,-1.099601507,1
517,277,-0.7658404708,-0.4941495657,1
517,293,-1.105153322,-0.423664242,1
517,309,-1.219067812,-0.9411823153,1
517,325,-1.298213005,-1.343544245,1
517,341,-1.507783175,-1.743437529,1
517,357,-1.044798374,-1.347703218,1
517,373,-1.233882427,-1.051163316,1
517,389,-2.246570587,-0.5064454675,1
517,405,-1.140514016,-0.3057362139,1
517,421,-1.067196846,-0.151565969,1
517,437,-1.155718803,0.1363147199,1
517,453,-1.705761433,0.2147646546,1
517,469,-2.616527557,0.18355304,1
517,485,-2.52798605,0.1299842149,1
517,501,-2.556256771,-0.4548853636,1
517,517,-2.777452707,-1.225044131,1
517,533,-2.333226204,-1.858922124,1
517,549,-2.240502357,-2.481585026,1
517,565,-2.598686218,-2.016014099,1
517,581,-3.139092445,-2.089339733,1
517,597,-2.9994874,-1.228463292,1
517,613,-1.781749606,-0.8534203768,1
517,629,-1.171895742,-1.275141239,1
517,645,-1.323158503,-1.770361304,1
517,661,-1.590065241,-1.514784217,1
517,677,-1.915319681,-1.8609097,1
517,693,-2.236959457,-2.154334068,1
517,709,-3.104091883,-1.049534798,1
517,725,-3.265411615,-0.1377215385,1
517,741,-1.08174336,-2.532691956,1
517,757,-3.128923416,-3.968176842,1
517,773,-1.917354465,-3.765208244,1
517,789,-1.627741456,-4.244915962,1
517,805,-2.394241095,-3.426794529,1
517,821,-0.2324800789,-4.07060051,1
517,837,0.07523500919,-2.581389189,1
517,853,0.9935248494,-3.14155674,1
517,869,1.777436614,-3.985180616,1
517,885,2.544653416,-5.071445942,1
517,901,3.135428905,-5.993517399,1
517,917,4.164385796,-6.969790459,1
517,933,3.771615028,-7.35073185,1
517,949,3.769469023,-8.000150681,1
517,965,3.85683012,-7.804908276,1
517,981,3.652038813,-8.31551075,1
517,997,3.63209939,-8.160964012,1
517,1013,3.988940001,-7.023420811,1
517,1029,6.098215103,-8.169645309,1
517,1045,3.598690271,-6.12671423,1
517,1061,3.413639545,-5.738541603,1
517,1077,6.297473431,-1.584637642,1
517,1093,-0.4530848265,-4.004707813,1
517,1109,-7.459636211,-4.409338951,1
517,1125,1.076812267,-4.449149609,1
517,1141,2.166538239,-5.782683849,1
517,1157,1.512242913,-6.341801167,1
517,1173,0.4304227233,-5.437865257,1
517,1189,0.6681615114,-8.335069656,1
517,1205,0.8719406724,-5.351754665,1
517,1221,0.9863985777,-5.217670918,1
517,1237,1.0514884,-5.322735786,1
517,1253,1.187205076,-4.659315586,1
517,1269,0.7294842005,-5.509225368,1
517,1285,0.8452135324,-5.876067162,1
517,1301,1.51694715,-5.290786743,1
517,1317,1.741367936,-4.277423382,1
517,1333,1.308094263,-3.089898586,1
517,1349,0.6983761787,-3.672640324,1
517,1365,0.8138464689,-4.441349506,1
517,1381,0.2315752655,-4.110648155,1
517,1397,-0.022831738,-3.57952857,1
517,1413,0.2265719473,-5.906111717,1
517,1429,0.4851917028,-5.019802094,1
517,1445,-0.000222325325,-3.182132959,1
517,1461,1.326018333,-2.870116234,1
517,1477,1.285338163,-3.106645346,1
517,1493,1.188928127,-3.033467293,1
517,1509,1.034169912,-2.761539221,1
517,1525,0.9050481319,-2.618505955,1
533,21,-1.361801267,-1.917635679,1
533,37,-1.745586276,-2.664766312,1
533,53,-1.925704718,-2.526030064,1
533,69,-1.702597976,-2.381798744,1
533,85,-1.459148765,-2.322501898,1
533,101,-1.379848719,-2.081971407,1
533,117,-1.094560862,-2.214261293,1
533,133,-0.5466359258,-2.096031904,1
533,149,-0.06206345558,-1.935778856,1
533,165,-0.5241772532,-1.404816985,1
533,181,0.1109432578,-0.8212279081,1
533,197,0.4736609757,-1.234032512,1
533,213,-0.1585817039,-1.512422323,1
533,229,-0.4538178444,-1.377801776,1
533,245,-0.5887128115,-1.166397691,1
533,261,-0.687799871,-0.6692339778,1
533,277,-0.8396589756,0.05197253823,1
533,293,-1.118336201,0.1832472384,1
533,309,-0.777430594,-0.2212828398,1
533,325,-0.4173155427,-0.7353864908,1
533,341,-0.6872245073,-1.420534611,1
533,357,-0.8125166297,-1.40033412,1
533,373,-0.8845424652,-0.5838205814,1
533,389,-0.339294076,0.1245762706,1
533,405,-0.1870725155,0.2776178122,1
533,421,-0.8874985576,0.09233361483,1
533,437,-0.9102913141,0.291244328,1
533,453,-1.387658715,0.1945746243,1
533,469,-2.241288424,0.04176525772,1
533,485,-2.835012197,-0.1968420744,1
533,501,-2.896010399,-1.074688911,1
533,517,-3.085714817,-0.6326304674,1
533,533,-2.996384382,-1.072847605,1
533,549,-2.971586227,-1.287754059,1
533,565,-3.012498379,-1.182001352,1
533,581,-2.462704182,-1.372040987,1
533,597,-2.165816069,-0.5959097743,1
533,613,-1.681047797,-0.3267181516,1
533,629,-1.009297132,-0.9181470871,1
533,645,-0.8333228827,-1.860506058,1
533,661,-0.8097364902,-2.27338624,1
533,677,-1.129197717,-2.288099289,1
533,693,-1.230034232,-2.559981108,1
533,709,-1.258813381,-3.583182335,1
533,725,-1.246943235,-0.3780012131,1
533,741,-1.435408235,-3.459427357,1
533,757,-0.8137022257,-4.878920078,1
533,773,-0.5476586819,-4.406279564,1
533,789,-1.290720105,-4.847523212,1
533,805,-2.792900085,-6.04134655,1
533,821,0.8709138632,-3.507822514,1
533,837,1.331123948,-3.432024002,1
533,853,2.160532951,-4.075419903,1
533,869,3.159636497,-4.406611919,1
533,885,3.852789402,-5.533955574,1
533,901,4.405570984,-6.924638271,1
533,917,4.669130802,-8.31403923,1
533,933,4.477869987,-8.509698868,1
533,949,4.998207092,-8.245157242,1
533,965,4.521098137,-8.546382904,1
533,981,3.474700928,-8.433668137,1
533,997,3.441014528,-7.932199001,1
533,1013,5.880569458,-7.149217606,1
533,1029,5.060266972,-6.516993046,1
533,1045,3.962453365,-6.359301567,1
533,1061,3.499064445,-6.3618083,1
533,1077,2.398011446,-4.977144241,1
533,1093,0.3206548691,-4.982691765,1
533,1109,0.3080677986,-0.01913833618,1
533,1125,1.304211855,-6.040417194,1
533,1141,1.940845847,-6.440341949,1
533,1157,1.606567621,-6.566514969,1
533,1173,1.076854229,-5.482542038,1
533,1189,1.281190634,-5.893607616,1
533,1205,1.508957624,-5.867465496,1
533,1221,1.60184145,-5.286811829,1
533,1237,1.616042018,-5.592903137,1
533,1253,1.374723077,-5.817116261,1
533,1269,1.380780458,-5.643309593,1
533,1285,2.200067759,-5.891238213,1
533,1301,3.601814508,-5.996220112,1
533,1317,2.325543165,-5.963224411,1
533,1333,2.48330164,-4.869704723,1
533,1349,0.9010236859,-5.037271023,1
533,1365,0.04880255461,-4.500616074,1
533,1381,-0.1754865497,-3.313243866,1
533,1397,-0.2215695232,-3.132113934,1
533,1413,1.798303485,-3.186047316,1
533,1429,1.07109499,-3.677498102,1
533,1445,0.6090632677,-2.498286486,1
533,1461,1.292456269,-2.31109786,1
533,1477,1.199381709,-2.686221361,1
533,1493,0.97136271,-2.905553341,1
533,1509,0.751718998,-2.565728188,1
533,1525,0.4385693669,-1.796276093,1
549,21,-0.9465652108,-1.526119471,1
549,37,-1.909661174,-2.946111202,1
549,53,-2.896212101,-2.871106625,1
549,69,-2.213189602,-2.154582024,1
549,85,-2.032732964,-1.890173554,1
549,101,-1.826165795,-1.829752803,1
549,117,-1.52622807,-0.7785211802,1
549,133,-0.8652476072,-0.8615226746,1
549,149,-0.3506550789,-1.248412132,1
549,165,-0.1670531929,-1.10851419,1
549,181,0.2897467017,-1.188000083,1
549,197,0.201091662,-1.493466973,1
549,213,-0.4857847095,-2.266955376,1
549,229,-0.7900890708,-0.9976409674,1
549,245,-1.092751265,-1.166100025,1
549,261,-1.098727345,-0.5232559443,1
549,277,-0.9735829234,0.2794151008,1
549,293,-1.178554058,0.3373312354,1
549,309,-0.8761103153,0.02204360068,1
549,325,-0.5209702849,-0.5589120388,1
549,341,-0.838689208,-0.9854376316,1
549,357,-0.8696257472,-1.056097984,1
549,373,-1.127774954,-0.2253543735,1
549,389,-0.9681893587,0.3505338132,1
549,405,-1.023870587,0.3171090782,1
549,421,-1.294259906,0.1426360011,1
549,437,-1.250529051,0.2108245641,1
549,453,-1.444736838,0.08080483973,1
549,469,-1.976084828,0.1395444423,1
549,485,-2.842619181,-0.5196223259,1
549,501,-3.556901932,-0.468000412,1
549,517,-3.028363943,0.003118976951,1
549,533,-2.16558814,-0.4314581752,1
549,549,-2.314245462,-0.8768064976,1
549,565,-1.980041981,-1.07617569,1
549,581,0.7648588419,-1.495058537,1
549,597,-1.151658893,-0.1254504919,1
549,613,-0.8567292094,-0.004314541817,1
549,629,-0.6385345459,-0.9273744822,1
549,645,-0.3019624949,-2.256786585,1
549,661,0.1638175845,-3.253236294,1
549,677,0.3590284288,-3.228683472,1
549,693,-0.3504513204,-2.518816948,1
549,709,-0.6624817848,-3.574430227,1
549,725,-0.4451352358,-3.927552462,1
549,741,-0.133056432,-4.006176949,1
549,757,-0.5198048949,-4.207672119,1
549,773,-0.3665353954,-4.361457348,1
549,789,0.155097723,-5.594035625,1
549,805,-4.550050735,-4.382622242,1
549,821,2.730002403,-4.510268688,1
549,837,2.518460035,-4.160750389,1
549,853,3.352341413,-5.994345188,1
549,869,4.326649666,-5.504425049,1
549,885,5.102195263,-6.018100739,1
549,901,5.06856823,-6.71273756,1
549,917,5.089088917,-7.275146484,1
549,933,5.084798336,-9.110972404,1
549,949,4.64773035,-8.520079613,1
549,965,4.170266151,-8.298760414,1
549,981,3.607506514,-8.104044914,1
549,997,2.933612108,-7.547085285,1
549,1013,4.700217247,-7.269309998,1
549,1029,5.254337788,-7.064455509,1
549,1045,4.727222443,-7.130644321,1
549,1061,3.170871019,-7.327208042,1
549,1077,2.311358929,-7.475231647,1
549,1093,-1.773873329,-6.552000523,1
549,1109,-0.7427544594,-9.309566498,1
549,1125,1.361770272,-6.435233593,1
549,1141,1.514447212,-5.037220478,1
549,1157,1.44019258,-5.687201977,1
549,1173,1.571467161,-6.297655106,1
549,1189,1.779925227,-6.34696722,1
549,1205,2.020882845,-5.985840321,1
549,1221,2.014399052,-5.488396168,1
549,1237,1.942759037,-5.913588047,1
549,1253,1.876625896,-6.397742271,1
549,1269,1.858376026,-5.964507103,1
549,1285,2.250809193,-5.887652397,1
549,1301,2.492260933,-6.26286459,1
549,1317,1.8792032,-5.68113184,1
549,1333,1.499596715,-5.164206982,1
549,1349,1.105481625,-5.184947014,1
549,1365,0.39811939,-4.503482819,1
549,1381,-0.273901552,-3.333471537,1
549,1397,0.03257086873,-2.692183495,1
549,1413,0.3963071406,-3.34249115,1
549,1429,0.9437314272,-3.506598949,1
549,1445,0.9345430136,-2.258181095,1
549,1461,1.277770162,-1.972832441,1
549,1477,1.214718103,-2.534108639,1
549,1493,0.9921773076,-2.971485853,1
549,1509,0.8670739532,-2.388323545,1
549,1525,-0.4448491931,-1.993575454,1
565,21,-1.376764178,-1.211311579,1
565,37,-1.874754786,-2.414869785,1
565,53,-2.022078276,-1.927865982,1
565,69,-1.424133778,-0.5255019665,1
565,85,-1.726126909,-1.252261877,1
565,101,-2.213047028,-1.571039677,1
565,117,-3.061630487,-1.003620148,1
565,133,-2.166113138,-1.005141497,1
565,149,-1.245250702,-1.355982184,1
565,165,-0.39684847,-1.526251197,1
565,181,0.3139561117,-1.831936479,1
565,197,0.1804937422,-1.984400034,1
565,213,0.4921250343,-2.482498169,1
565,229,-1.596568108,-1.8684026,1
565,245,-1.931945562,-1.152615786,1
565,261,-1.749415398,-0.8385403156,1
565,277,-1.487694383,-0.1392300874,1
565,293,-1.29932797,0.1195076555,1
565,309,-1.216369033,0.01597158611,1
565,325,-1.283289194,-0.2463236451,1
565,341,-1.251197696,-0.2359110713,1
565,357,-1.125130177,-0.4819497466,1
565,373,-1.100522518,0.09836965799,1
565,389,-0.8698995113,0.673735857,1
565,405,-1.250308514,0.7477966547,1
565,421,-1.764829397,0.2494328618,1
565,437,-1.3956182,0.1367197633,1
565,453,-1.380344868,0.1138514131,1
565,469,-1.785347939,0.1830877364,1
565,485,-2.780189037,-0.09086123109,1
565,501,-2.64897871,0.2008887678,1
565,517,-3.223641157,1.048015594,1
565,533,-2.751022339,0.6511792541,1
565,549,-1.269862652,0.2478256822,1
565,565,0.02089762688,-1.241890907,1
565,581,0.7581505775,-0.8050575256,1
565,597,-0.4198619127,-0.9770236015,1
565,613,-0.6398335695,-0.4129921198,1
565,629,-0.5817779899,-1.091100693,1
565,645,0.05757875741,-2.409470081,1
565,661,0.3706117868,-3.898886204,1
565,677,0.8953368664,-3.436827183,1
565,693,0.2219893038,-2.889273405,1
565,709,-0.499630928,-3.501398087,1
565,725,-0.2169953287,-3.466630459,1
565,741,-0.02822950482,-3.245171547,1
565,757,-0.3006379008,-3.459445715,1
565,773,-0.2265199721,-3.926590443,1
565,789,0.3688180447,-6.138683796,1
565,805,6.206096649,-12.62178516,1
565,821,2.535169363,-5.340848923,1
565,837,2.82743907,-5.367631912,1
