PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
583,1265,8.816741943,-0.7382208109,1
583,1281,9.440235138,-1.621748447,1
583,1297,10.5187254,-1.684633613,1
583,1313,10.26377678,-0.5327265859,1
583,1329,9.101880074,-0.3154885173,1
583,1345,9.343670845,-1.007667661,1
583,1361,17.51445389,-1.203817844,1
583,1377,13.4512291,4.438271999,1
583,1393,4.260607719,-1.843995214,1
583,1409,4.508953094,-2.173261881,1
583,1425,5.564271927,-2.369529963,1
583,1441,5.840268612,-4.091033936,1
583,1457,5.760530949,-2.520080566,1
583,1473,5.514755726,-1.498873234,1
583,1489,3.773647308,-2.007264614,1
583,1505,2.290641785,-2.826939821,1
583,1521,6.007385254,-4.480928421,1
583,1537,6.510732651,-4.020717144,1
583,1553,6.643043041,-12.76905727,1
583,1569,10.15376282,-8.217246056,1
583,1585,6.412857056,-3.77605629,1
583,1601,12.06247807,1.927546501,1
583,1617,8.844203949,-0.8288793564,1
583,1633,-0.7675046921,-7.339052677,1
583,1649,4.08819294,-6.602795124,1
583,1665,4.94207859,-8.644675255,1
583,1681,13.21163559,-8.498414993,1
583,1697,7.062105179,-5.586751461,1
583,1713,6.9928689,-5.245242119,1
583,1729,6.625361443,-3.634109497,1
583,1745,7.673228741,-2.910341501,1
583,1761,8.03950882,-1.830732822,1
583,1777,7.48664856,-1.503304005,1
583,1793,3.517532349,2.311907053,1
583,1809,6.508400917,-0.4171159267,1
583,1825,12.65042019,-3.628997087,1
583,1841,3.593114853,-1.525260448,1
583,1857,5.51634264,-1.050204873,1
583,1873,5.902466774,-1.316105127,1
583,1889,5.782744408,-0.08739578724,1
583,1905,4.532214165,0.4645172358,1
583,1921,6.694238663,0.01255270839,1
583,1937,6.400221348,-2.690589905,1
583,1953,4.775758743,-0.2304738164,1
583,1969,4.790416718,-0.6515094638,1
583,1985,6.375722885,-1.562608361,1
583,2001,4.545090199,-0.8952829242,1
583,2017,5.659906864,-0.2096410692,1
583,2033,7.105364799,0.6207003593,1
599,17,0.6756452322,2.940286875,1
599,33,0.9178595543,3.31528759,1
599,49,-4.266818523,3.156589031,1
599,65,-2.489257574,12.56204033,1
599,81,5.457445621,9.298768997,1
599,97,-3.394098759,3.864310026,1
599,113,-2.648520231,4.17619276,1
599,129,-2.547509909,0.9069473743,1
599,145,-9.972576141,3.54593277,1
599,161,-1.059436321,4.00737381,1
599,177,0.1398141086,4.657610416,1
599,193,0.6496905684,5.345048428,1
599,209,-1.649172902,4.732973099,1
599,225,-3.571812868,5.349539757,1
599,241,-4.21813345,5.345582962,1
599,257,-4.787966251,4.722331524,1
599,273,-4.936795712,4.449916363,1
599,289,-5.215974808,5.508776665,1
599,305,-10.02226353,-0.9284286499,1
599,321,1.189348459,6.271548271,1
599,337,-2.318171978,11.68191147,1
599,353,-1.605675697,4.895303249,1
599,369,-2.729230404,4.661009312,1
599,385,-1.864326477,4.711597443,1
599,401,-1.917430997,5.322984695,1
599,417,-2.367507458,5.229288101,1
599,433,-1.472679615,5.770567417,1
599,449,-0.4286717176,7.471568108,1
599,465,-1.109160185,5.581479549,1
599,481,-1.867052317,3.692213535,1
599,497,-7.265125275,3.356031418,1
599,513,-2.910862923,4.706958294,1
599,529,-3.86669445,3.898575783,1
599,545,-5.227842331,2.430538654,1
599,561,-5.732626915,3.691543102,1
599,577,4.907078743,-1.037896633,1
599,593,-1.584673762,4.930877209,1
599,609,-0.3400692344,5.586648464,1
599,625,-0.5722280741,5.63316679,1
599,641,-1.210428119,5.194029808,1
599,657,-1.292740226,5.907157898,1
599,673,-1.241547227,6.345258236,1
599,689,-1.374840498,7.009032726,1
599,705,-3.19755125,11.12817478,1
599,721,-0.5247612,9.050971985,1
599,737,1.716068268,7.261564732,1
599,753,2.057061434,2.888210773,1
599,769,4.065444946,-2.093144894,1
599,785,-0.6605921984,5.032905579,1
599,801,-6.444467545,11.31545734,1
599,817,1.675443172,7.656898499,1
599,833,1.585077047,7.785600662,1
599,849,2.494432449,9.069747925,1
599,865,3.952874899,9.363433838,1
599,881,3.200002193,8.511198997,1
599,897,1.8042413,7.689929962,1
599,913,6.070981979,14.31869125,1
599,929,-0.2137361765,4.287202835,1
599,945,-0.3850222826,3.82196331,1
599,961,2.246348619,3.137922287,1
599,977,2.900687695,3.741233826,1
599,993,3.072741508,6.061666012,1
599,1009,3.583751202,6.330673695,1
599,1025,4.754534721,6.357549191,1
599,1041,4.570702553,6.177851677,1
599,1057,4.234289169,5.785607338,1
599,1073,4.179034233,4.865067959,1
599,1089,4.092664719,4.701326847,1
599,1105,3.327837944,12.74530029,1
599,1121,5.324406624,4.08816433,1
599,1137,6.450792789,-4.824295044,1
599,1153,6.29344511,2.584389925,1
599,1169,8.164648056,2.332666874,1
599,1185,9.319556236,5.279805183,1
599,1201,10.18388557,6.617429256,1
599,1217,9.459531784,3.267345428,1
599,1233,8.547887802,2.497749329,1
599,1249,8.043517113,1.088705301,1
599,1265,7.371921539,-0.9431660175,1
599,1281,7.953555107,-1.655098438,1
599,1297,9.876653671,-1.270154595,1
599,1313,10.47772884,-0.6556873322,1
599,1329,9.636792183,-0.2689602971,1
599,1345,12.23468018,-0.6175169945,1
599,1361,15.00627804,-0.8812670112,1
599,1377,11.32973862,6.43324995,1
599,1393,7.146659851,0.6961804628,1
599,1409,6.696960926,0.09018397331,1
599,1425,8.891144753,1.585597992,1
599,1441,12.9873085,-9.526539803,1
599,1457,12.79686928,-8.542094231,1
599,1473,5.88710165,-1.366735935,1
599,1489,5.026613712,-1.682602525,1
599,1505,4.146751404,3.431998253,1
599,1521,6.983642101,-3.464931488,1
599,1537,7.074969769,-4.585381031,1
599,1553,11.9094696,-10.08469486,1
599,1569,3.757388592,-5.052194595,1
599,1585,2.895037651,-11.85637569,1
599,1601,7.10833168,-2.696755886,1
599,1617,9.24495697,-8.815256119,1
599,1633,7.276591301,-9.956152916,1
599,1649,6.12131691,-7.753322601,1
599,1665,7.546386719,-5.504808426,1
599,1681,7.907818794,-8.223338127,1
599,1697,7.209950924,-4.476863384,1
599,1713,7.007777691,-3.929931641,1
599,1729,5.951081753,-3.625539541,1
599,1745,4.638672352,-4.221691132,1
599,1761,3.000089645,-3.494506121,1
599,1777,0.9794664383,-2.302994728,1
599,1793,9.270584106,-11.01711273,1
599,1809,4.647200584,-2.523477793,1
599,1825,2.509975433,-3.693153381,1
599,1841,3.377542019,-0.8853600025,1
599,1857,5.917120934,-0.44059062,1
599,1873,6.431874752,-1.114190936,1
599,1889,5.746221542,-1.319609523,1
599,1905,6.351857185,7.965937614,1
599,1921,5.324761868,-0.4532325864,1
599,1937,4.343726158,-3.645988703,1
599,1953,4.839240551,-0.5105233788,1
599,1969,8.410469055,-8.369606018,1
599,1985,11.74732208,-5.326820374,1
599,2001,3.650565147,3.323352337,1
599,2017,1.612499237,-1.181199074,1
599,2033,5.331269264,-0.03322230279,1
615,17,-0.6962988377,3.442204237,1
615,33,1.902943969,3.903943539,1
615,49,0.04130530357,3.854922295,1
615,65,-0.868622005,1.731938839,1
615,81,5.631595612,8.602657318,1
615,97,-2.992622852,4.94422245,1
615,113,-9.070543289,-1.414444447,1
615,129,1.194937706,2.498342037,1
615,145,7.403409958,4.561490059,1
615,161,7.718436718,6.487571716,1
615,177,0.2701538801,3.136227608,1
615,193,-0.278151691,4.455417156,1
615,209,-1.200517893,5.655038357,1
615,225,-5.470274448,2.451588154,1
615,241,-6.217304707,2.147260666,1
615,257,-5.296539307,5.415019035,1
615,273,-4.962587833,5.747200489,1
615,289,-3.886654854,5.782855034,1
615,305,-4.394742012,2.793496132,1
615,321,-0.8270721436,5.329298019,1
615,337,-9.711086273,5.992824554,1
615,353,-1.634939671,5.459302425,1
615,369,-2.010493994,4.16238451,1
615,385,-1.391367793,2.624137402,1
615,401,-0.4345876575,4.020708084,1
615,417,-2.094229698,5.582002163,1
615,433,-2.157299995,5.538865089,1
615,449,-0.6602858305,4.949464321,1
615,465,-0.2242826223,4.646573067,1
615,481,-0.7105004787,3.030869007,1
615,497,-2.600091457,3.613276958,1
615,513,-2.161450386,4.154364586,1
615,529,-1.231687784,4.406281471,1
615,545,-0.707644701,1.586396694,1
615,561,-0.4774208665,10.44266891,1
615,577,-1.275603533,1.605310202,1
615,593,-1.532608747,4.223863602,1
615,609,-1.228586197,5.416681767,1
615,625,-0.6911489367,6.068869591,1
615,641,-0.7365474701,5.564796925,1
615,657,-1.020569086,-2.594978809,1
615,673,-6.363760948,-0.4944572449,1
615,689,-0.6442580223,7.156570911,1
615,705,0.09921097755,7.827233315,1
615,721,-5.352526665,-0.1549034119,1
615,737,2.687396049,4.594753742,1
615,753,2.161801815,11.74412155,1
615,769,4.437803268,0.2728252411,1
615,785,4.547827721,6.236803055,1
615,801,5.669184685,6.914869785,1
615,817,1.648780107,7.401207447,1
615,833,2.371733189,7.013679504,1
615,849,3.191532135,8.52699852,1
615,865,3.841807604,9.54839325,1
615,881,3.215398788,10.30620193,1
615,897,2.931440592,7.123803139,1
615,913,2.274511814,5.470830441,1
615,929,1.896228313,5.082241535,1
615,945,1.804255962,4.952559471,1
615,961,2.761651993,5.73451519,1
615,977,3.924607038,5.476219654,1
615,993,4.595498085,2.888738155,1
615,1009,4.106469154,5.740602493,1
615,1025,4.273392677,6.398300171,1
615,1041,3.750119209,5.971342564,1
615,1057,3.975933075,5.615380764,1
615,1073,4.285355568,5.050538063,1
615,1089,4.334030151,4.271374702,1
615,1105,1.928465843,13.47916985,1
615,1121,-0.23158741,11.19377708,1
615,1137,8.991786003,-4.523330688,1
615,1153,7.534304619,3.702754021,1
615,1169,8.332758904,3.415358305,1
615,1185,9.830594063,3.670271873,1
615,1201,9.831078529,7.110887527,1
615,1217,7.935116768,3.152088642,1
615,1233,7.759563446,2.138635159,1
615,1249,7.649884224,2.175518274,1
615,1265,6.765540123,-0.7133843303,1
615,1281,6.763688087,-1.341044188,1
615,1297,7.972826004,-1.057778716,1
615,1313,9.811980247,-0.1446179748,1
615,1329,12.36650276,-0.3280390799,1
615,1345,14.02632236,-0.8951575756,1
615,1361,13.91216278,-0.7139548063,1
615,1377,7.164260864,5.182703018,1
615,1393,6.25118351,4.929080963,1
615,1409,8.406503677,-0.6111469269,1
615,1425,8.641903877,-1.54535675,1
615,1441,13.81396389,-8.399728775,1
615,1457,13.74754333,-8.049275398,1
615,1473,6.542626381,-2.099700451,1
615,1489,8.159190178,-2.340103626,1
615,1505,8.429292679,-2.70612812,1
615,1521,8.552541733,-3.830180645,1
615,1537,9.553536415,-7.463883877,1
615,1553,12.02018547,-3.75371027,1
615,1569,7.985430241,-4.585419178,1
615,1585,8.142708778,-6.385147572,1
615,1601,7.714788437,-2.95255518,1
615,1617,5.696975708,-0.1155934334,1
615,1633,9.571728706,-8.012514114,1
615,1649,8.273150444,-13.4734211,1
615,1665,8.423336029,-4.207556248,1
615,1681,9.266527176,-4.860236168,1
615,1697,8.006527901,-3.722588539,1
615,1713,2.93787384,3.071177483,1
615,1729,5.44805336,1.339346409,1
615,1745,6.434327126,0.3911778927,1
615,1761,-2.381178379,-1.718028307,1
615,1777,9.252191544,6.25845623,1
615,1793,8.816106796,-11.17374134,1
615,1809,3.536875725,-2.857743502,1
615,1825,2.516676903,-2.006515026,1
615,1841,4.235197067,-1.694255829,1
615,1857,6.668334007,-1.492662668,1
615,1873,6.511843681,-1.394679189,1
615,1889,5.830392838,-1.241799474,1
615,1905,4.35346365,-0.3614088893,1
615,1921,4.235293388,1.940969944,1
615,1937,4.969894886,-9.601938248,1
615,1953,4.41466713,-0.1027411222,1
615,1969,4.044448376,-0.2683094144,1
615,1985,3.450032711,-0.6054939032,1
615,2001,3.312816143,-1.646520376,1
615,2017,3.38457036,-1.932619452,1
615,2033,4.678487778,-0.8451135159,1
631,17,-0.8927378654,3.459655523,1
631,33,-0.8619976044,4.10680294,1
631,49,-0.7599483132,4.237763405,1
631,65,-1.320782065,4.404774189,1
631,81,-7.948939323,11.05710602,1
631,97,-11.01473618,6.636150837,1
631,113,-9.702716827,-0.2811999321,1
631,129,-9.989023209,1.786817551,1
631,145,7.514284134,2.947007179,1
631,161,1.932086825,8.642426491,1
631,177,-0.5265892744,2.607779503,1
631,193,-1.749511003,4.64209795,1
631,209,-1.83295083,6.371781349,1
631,225,-2.819490433,6.033034325,1
631,241,-5.121110916,1.953766823,1
631,257,-4.669610977,6.22256279,1
631,273,-3.738720417,8.09658432,1
631,289,-2.52362442,6.606923103,1
631,305,-1.928580999,3.980226517,1
631,321,0.02087330818,2.53807354,1
631,337,-9.610473633,1.255912781,1
631,353,1.232979417,7.358096123,1
631,369,-1.835005641,6.578691483,1
631,385,-1.891128778,6.489923477,1
631,401,-9.035651207,2.485851288,1
631,417,-0.7820549607,6.379395008,1
631,433,-4.309825897,5.343177795,1
631,449,-0.5507138968,2.722600937,1
631,465,0.1269180626,2.749615669,1
631,481,0.4177733362,4.512084961,1
631,497,-0.3614333272,4.615046024,1
631,513,-0.6481070518,4.09303236,1
631,529,-0.2046738267,-2.055130959,1
631,545,0.7444298863,2.229899883,1
631,561,0.1405014992,3.649488211,1
631,577,-1.33309865,2.671093941,1
631,593,-1.989065051,4.204694271,1
631,609,-2.413232803,5.443948269,1
631,625,-1.856816053,7.704981327,1
631,641,-2.954521179,7.824973583,1
631,657,-3.895374775,9.630878448,1
631,673,-2.008966208,8.81404686,1
631,689,-1.790062904,8.044708252,1
631,705,-0.6410456896,8.038920403,1
631,721,0.3772974014,7.759256363,1
631,737,1.859986782,5.612834454,1
631,753,2.808852673,6.290205956,1
631,769,-8.792658806,6.867108345,1
631,785,-8.207151413,6.848351955,1
631,801,-4.317522526,0.7682642937,1
631,817,2.590875626,7.310114384,1
631,833,3.557697773,9.291964531,1
631,849,3.94651413,7.479450703,1
631,865,-3.671442032,3.778120041,1
631,881,-4.482272625,3.215154648,1
631,897,3.827475548,6.113731384,1
631,913,2.518088341,6.896025181,1
631,929,2.373203754,7.698344231,1
631,945,2.480809689,6.752688885,1
631,961,3.025725603,7.138498783,1
631,977,3.559339046,7.042806625,1
631,993,3.656264544,5.538832664,1
631,1009,3.666705132,5.486728191,1
631,1025,3.874081135,6.67856741,1
631,1041,4.108843803,6.488904953,1
631,1057,4.359966755,6.317659855,1
631,1073,5.3059268,6.300370693,1
631,1089,4.927075863,4.106403828,1
631,1105,5.053370476,4.442710876,1
631,1121,-1.894184113,9.427861214,1
631,1137,11.29228878,11.07863045,1
631,1153,8.50756073,4.436245918,1
631,1169,8.618059158,4.348343849,1
631,1185,8.295506477,3.746399879,1
631,1201,7.703642845,4.683832169,1
631,1217,7.116252422,3.38026619,1
631,1233,7.719900131,2.563638449,1
631,1249,8.274310112,1.972080827,1
631,1265,5.922428131,1.309333444,1
631,1281,8.544984818,-0.4691906571,1
631,1297,9.35832119,-0.8741875887,1
631,1313,9.756575584,0.3384093642,1
631,1329,10.94359303,-0.1995721608,1
631,1345,12.34839058,-0.2686791718,1
631,1361,10.69299603,-0.4622683525,1
631,1377,10.03457069,-1.386388302,1
631,1393,12.03221703,-1.141090631,1
631,1409,8.012897491,-3.365861893,1
631,1425,9.546544075,-1.634511948,1
631,1441,13.0416193,-2.153201342,1
631,1457,13.97819042,-2.585880756,1
631,1473,8.948303223,-2.837999105,1
631,1489,8.575521469,-2.859666348,1
631,1505,8.060452461,-3.112466574,1
631,1521,7.622258186,-5.602142811,1
631,1537,7.602890968,-5.74282074,1
631,1553,6.7808671,2.881823063,1
631,1569,7.601872444,-12.96662521,1
631,1585,10.08457565,-7.387364864,1
631,1601,8.130346298,-4.526201725,1
631,1617,5.540128708,-4.964159012,1
631,1633,8.009408951,-5.135388374,1
631,1649,8.853854179,-4.523441315,1
631,1665,9.175625801,-4.109559059,1
631,1681,9.143222809,-3.810222387,1
631,1697,8.629774094,-2.91236639,1
631,1713,11.70230484,-1.677071571,1
631,1729,6.189123154,1.947107553,1
631,1745,5.341852665,0.7885942459,1
631,1761,13.68348312,-1.49951601,1
631,1777,9.301473618,5.350274086,1
631,1793,8.827284813,-1.423645973,1
631,1809,10.77011108,-3.488953829,1
631,1825,2.151166916,-0.8106348515,1
631,1841,4.999459267,-1.837980032,1
631,1857,6.054320812,-1.801294088,1
631,1873,6.350473881,-1.566457868,1
631,1889,5.261001587,-1.564978838,1
631,1905,4.630079746,-0.8206212521,1
631,1921,13.76411247,-4.205692291,1
631,1937,5.768013477,0.08270865679,1
631,1953,4.271936893,-0.1306877136,1
631,1969,3.824175596,-0.4039901495,1
631,1985,3.420059443,-0.8028218746,1
631,2001,3.130001783,-1.614273787,1
631,2017,3.366387606,-1.805223703,1
631,2033,5.668908119,-1.770356178,1
647,17,-2.341522694,2.987818241,1
647,33,-1.568462133,3.787047386,1
647,49,-1.318428636,4.660381794,1
647,65,-1.415647268,4.7809515,1
647,81,-1.688290596,6.473714352,1
647,97,-0.522539854,-0.5549097061,1
647,113,-1.769937038,0.9341535568,1
647,129,-1.737159252,4.245818138,1
647,145,-1.791538239,4.744336128,1
647,161,-1.413570881,4.305149555,1
647,177,0.5034528971,2.659193993,1
647,193,-0.2740111351,4.853620529,1
647,209,-1.767166376,6.695739269,1
647,225,-2.356485605,6.92104435,1
647,241,-2.599039555,6.454784393,1
647,257,-2.891336679,6.160094738,1
647,273,2.735139608,5.467277527,1
647,289,-1.882039547,7.117136478,1
647,305,-1.395656466,6.953873158,1
647,321,0.2886480093,5.811854839,1
647,337,0.3598413467,4.930212498,1
647,353,-1.191290379,5.264368534,1
647,369,-2.372656584,7.257857323,1
647,385,0.440805316,5.177972317,1
647,401,1.060444951,4.297096252,1
647,417,2.665738344,14.15106201,1
647,433,-3.733944654,5.640433311,1
647,449,-0.5941852331,5.373989105,1
647,465,-0.05152648687,4.601238251,1
647,481,0.2672389746,5.095643044,1
647,497,0.3081701398,5.148878574,1
647,513,0.03007233143,4.229380608,1
647,529,-0.122913301,3.421411514,1
647,545,0.1141497791,4.470397949,1
647,561,-0.1107369661,4.349481583,1
647,577,-0.8648108244,4.027729034,1
647,593,-1.701358557,4.191147327,1
647,609,-2.672804832,4.857914448,1
647,625,-1.519218206,8.527009964,1
647,641,-2.519687891,9.164964676,1
647,657,-4.196752548,10.23531914,1
647,673,0.9870884418,9.210291862,1
647,689,-1.618746758,9.268241882,1
647,705,-1.749914885,8.940085411,1
647,721,-1.28215456,8.735815048,1
647,737,0.6403169632,6.213770866,1
647,753,1.675272822,3.213901043,1
647,769,1.679452777,6.206599236,1
647,785,2.080452919,4.137704849,1
647,801,9.145349503,9.040729523,1
647,817,4.170665741,7.890233994,1
647,833,4.41701889,8.621002197,1
647,849,-2.967502117,0.6992096901,1
647,865,-3.619332075,2.694864273,1
647,881,-5.271571159,8.947408676,1
647,897,6.52611351,5.072423458,1
647,913,4.855911732,7.388789654,1
647,929,2.673638582,8.711744308,1
647,945,0.6610050201,5.085103035,1
647,961,1.649997711,5.402935505,1
647,977,5.576568604,8.001554489,1
647,993,1.358176231,6.102834702,1
647,1009,2.723716497,6.97863102,1
647,1025,3.520673037,6.770053864,1
647,1041,3.983021736,6.307824135,1
647,1057,4.803053856,6.047574043,1
647,1073,12.11207771,10.47196007,1
647,1089,2.474821091,1.03189373,1
647,1105,3.073771477,5.15937376,1
647,1121,-2.535514832,2.899605274,1
647,1137,7.539420605,2.49751997,1
647,1153,8.778100967,4.976230621,1
647,1169,8.771093369,4.702372074,1
647,1185,8.530391693,4.094776154,1
647,1201,8.189502716,3.639344215,1
647,1217,7.624330044,3.580599308,1
647,1233,7.907343864,3.602679253,1
647,1249,6.396503448,10.56264019,1
647,1265,14.96916008,3.720087767,1
647,1281,15.6712389,-0.3155210018,1
647,1297,18.4113636,-2.240458965,1
647,1313,17.61635971,6.108765602,1
647,1329,15.69828224,-7.292737007,1
647,1345,11.54763412,0.2449543774,1
647,1361,10.77429676,-0.3639356494,1
647,1377,12.99128246,-1.208304882,1
647,1393,15.00043678,-1.165602207,1
647,1409,8.529129982,-3.326091528,1
647,1425,9.694968224,-2.166516542,1
647,1441,11.17339516,-1.842885256,1
647,1457,12.75202942,-2.71810627,1
647,1473,10.98895741,-3.487382889,1
647,1489,10.0773716,-3.596604824,1
647,1505,8.723171234,-5.589136124,1
647,1521,6.690784454,-4.207056046,1
647,1537,7.543260098,-4.308206081,1
647,1553,6.227244377,3.519826889,1
647,1569,7.397136688,-12.91358948,1
647,1585,9.268144608,-12.32072258,1
647,1601,9.246319771,-4.787633896,1
