PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
472,837,NaN,NaN,2
472,853,4.00351572,-4.564826965,1
472,869,3.094523191,-3.955165863,1
472,885,2.569143772,-3.690297127,1
472,901,NaN,NaN,2
472,917,NaN,NaN,2
472,933,1.109565735,-4.348936558,1
472,949,0.472548753,-6.167838097,1
472,965,NaN,NaN,2
472,981,NaN,NaN,2
472,997,0.01716028154,-3.61457777,1
472,1013,-0.3587376475,-2.14056015,1
472,1029,-0.8223255873,-2.425103664,1
472,1045,-0.4274502993,-2.667319775,1
472,1061,-0.1747761965,-2.522693872,1
472,1077,-0.1623287052,-2.848097086,1
472,1093,NaN,NaN,2
472,1109,NaN,NaN,2
472,1125,1.054135919,-2.468867779,1
472,1141,NaN,NaN,2
472,1157,NaN,NaN,2
472,1173,-0.261621654,-0.9930388331,1
472,1189,-0.08139723539,-1.367539048,1
472,1205,0.0004753172398,-2.022311211,1
472,1221,0.2225567251,-1.92440927,1
472,1237,-0.302087307,-2.043919563,1
472,1253,-0.6018899083,-1.205833793,1
472,1269,-1.313934088,-3.011623383,1
472,1285,-0.8574268818,-3.340246677,1
488,21,NaN,NaN,2
488,37,1.118575931,0.04383802414,1
488,53,NaN,NaN,2
488,69,NaN,NaN,2
488,85,NaN,NaN,2
488,101,1.089385986,1.281256557,1
488,117,1.213142395,1.787034512,1
488,133,1.722650528,2.125001669,1
488,149,2.224410772,2.474200726,1
488,165,3.094399214,2.7193923,1
488,181,2.698877573,3.537019014,1
488,197,2.67329216,4.617441177,1
488,213,2.9799757,4.560492516,1
488,229,3.870169163,4.014297962,1
488,245,4.397712708,3.876676559,1
488,261,4.764976501,4.500662804,1
488,277,5.369704723,4.464076519,1
488,293,6.793152809,3.62617588,1
488,309,6.659727573,5.762771606,1
488,325,6.454455853,6.46802187,1
488,341,6.691902161,4.346237183,1
488,357,NaN,NaN,2
488,373,11.63887596,5.988287449,1
488,389,NaN,NaN,2
488,405,5.651138306,7.617242813,1
488,421,6.346282005,7.400822639,1
488,437,11.09302235,7.558917522,1
488,453,11.60296535,7.836483479,1
488,469,NaN,NaN,2
488,485,9.926804543,5.145532131,1
488,501,8.077747345,4.721927166,1
488,517,NaN,NaN,2
488,533,NaN,NaN,2
488,549,2.48738575,1.027323008,1
488,565,3.28441143,0.1205248833,1
488,581,3.242588997,0.08157727122,1
488,597,2.618557453,0.3019780815,1
488,613,8.239956856,-0.6706089377,1
488,629,4.251125813,-0.894811511,1
488,645,3.828894377,-1.308684111,1
488,661,0.8682308197,-2.38995266,1
488,677,1.55984354,-3.647954941,1
488,693,3.133004427,-3.567978382,1
488,709,8.329807281,-5.411651611,1
488,725,5.049206734,-6.174221039,1
488,741,6.821439743,-5.484613895,1
488,757,NaN,NaN,2
488,773,1.176910162,-3.582345009,1
488,789,1.108584881,-4.686060905,1
488,805,0.3884640932,-0.9423520565,1
488,821,2.29278636,-1.094885945,1
488,837,4.383088112,-3.837364197,1
488,853,4.126914978,-3.861896515,1
488,869,3.595206261,-3.4391675,1
488,885,2.344286919,-3.745048285,1
488,901,NaN,NaN,2
488,917,3.247311592,-3.97260952,1
488,933,1.359302759,-4.120566368,1
488,949,0.7820898294,-5.195755959,1
488,965,0.6461176276,-5.007169724,1
488,981,0.225382477,-5.631851196,1
488,997,0.01211567223,-3.51573348,1
488,1013,-0.1181198359,-2.769385338,1
488,1029,-0.4745700955,-2.970329285,1
488,1045,-0.1665177941,-3.341825247,1
488,1061,0.002299904823,-2.696970463,1
488,1077,-0.3865877986,-2.363247395,1
488,1093,NaN,NaN,2
488,1109,0.1767168045,-2.605875492,1
488,1125,-1.506831646,-2.50619173,1
488,1141,NaN,NaN,2
488,1157,NaN,NaN,2
488,1173,-0.1988121271,-1.321943521,1
488,1189,-0.328994453,-1.66522646,1
488,1205,-0.3070445359,-2.070129395,1
488,1221,-0.4008208811,-1.971537948,1
488,1237,-1.396078944,-2.008930445,1
488,1253,-1.307118297,-1.784775257,1
488,1269,-0.5006461143,-1.601200223,1
488,1285,-2.307602882,-0.5865523815,1
504,21,-0.2248376012,0.3264001012,1
504,37,0.8005946875,1.883962989,1
504,53,NaN,NaN,2
504,69,NaN,NaN,2
504,85,1.313379645,1.613414526,1
504,101,0.8319885731,1.580746293,1
504,117,1.210443139,1.934804916,1
504,133,1.335802913,2.376148939,1
504,149,0.9659084082,2.781169653,1
504,165,2.897502422,2.583201885,1
504,181,2.822175264,3.298597336,1
504,197,2.677335501,3.651012659,1
504,213,3.371409178,4.733257294,1
504,229,3.664118528,3.976549864,1
504,245,NaN,NaN,2
504,261,3.90020752,5.168538094,1
504,277,4.848799229,5.299883842,1
504,293,6.286616325,5.092455864,1
504,309,6.647423267,7.004921436,1
504,325,6.251131058,7.408738136,1
504,341,7.696185112,6.327338219,1
504,357,9.035018921,5.993090153,1
504,373,10.63802147,6.95539999,1
504,389,9.382543564,9.186221123,1
504,405,5.850347519,7.842876911,1
504,421,5.962701797,7.821217537,1
504,437,NaN,NaN,2
504,453,NaN,NaN,2
504,469,10.85874176,8.415523529,1
504,485,6.569059372,1.417838097,1
504,501,5.154799938,1.316963792,1
504,517,3.029138088,0.9518780708,1
504,533,2.1066432,3.241652489,1
504,549,4.680775642,1.94634831,1
504,565,4.742833138,2.403569937,1
504,581,1.521735907,0.6476618052,1
504,597,1.058787584,0.2415608764,1
504,613,1.051520944,-0.04870800674,1
504,629,3.34807992,-0.4003507197,1
504,645,NaN,NaN,2
504,661,-0.3292390704,-1.430196404,1
504,677,-0.3767153323,-1.682430625,1
504,693,NaN,NaN,2
504,709,NaN,NaN,2
504,725,NaN,NaN,2
504,741,1.431390405,-5.682174683,1
504,757,NaN,NaN,2
504,773,1.81729269,-4.533360481,1
504,789,1.765787125,-4.298702717,1
504,805,0.3107545376,-1.752451181,1
504,821,1.366939068,-0.6018906236,1
504,837,3.570836067,-2.062168121,1
504,853,4.383203983,-3.194457769,1
504,869,4.713377953,-3.113393068,1
504,885,2.804798603,-4.290178299,1
504,901,1.758835912,-3.384173393,1
504,917,2.382458687,-3.402642727,1
504,933,1.992959976,-4.509918213,1
504,949,1.460568786,-5.299005508,1
504,965,0.5973584056,-4.826358318,1
504,981,1.587894917,-4.173357964,1
504,997,0.4649938345,-3.939417839,1
504,1013,0.1371524483,-3.494005203,1
504,1029,0.08220917732,-3.471110344,1
504,1045,-0.3875624537,-3.325882912,1
504,1061,-0.7172573805,-2.70148325,1
504,1077,-0.8306311965,-2.509774208,1
504,1093,-1.14108336,-2.686779499,1
504,1109,-1.151863337,-2.640690327,1
504,1125,NaN,NaN,2
504,1141,-2.856750488,-2.3801651,1
504,1157,-1.627203703,-2.016102314,1
504,1173,-0.9765869975,-2.095146656,1
504,1189,-0.8005496264,-2.478188515,1
504,1205,-0.7809984684,-2.362128496,1
504,1221,-0.9097856283,-2.254704237,1
504,1237,-1.555733562,-1.664209843,1
504,1253,-2.492122173,-1.467461944,1
504,1269,-1.627752542,-1.714514375,1
504,1285,-1.408854961,-0.7761454582,1
520,21,0.7772728205,1.147115231,1
520,37,1.63210845,1.90376544,1
520,53,1.475113392,2.430885792,1
520,69,1.548501372,2.434479475,1
520,85,1.80342114,2.129114628,1
520,101,1.353453159,2.17427206,1
520,117,1.08685863,2.323275566,1
520,133,0.5593420267,2.825283289,1
520,149,NaN,NaN,2
520,165,2.229049444,2.183956146,1
520,181,NaN,NaN,2
520,197,2.375884295,2.329621792,1
520,213,NaN,NaN,2
520,229,NaN,NaN,2
520,245,2.910914183,5.515356064,1
520,261,4.014103889,5.190241814,1
520,277,4.728185654,5.822999001,1
520,293,5.740089893,5.516073704,1
520,309,NaN,NaN,2
520,325,NaN,NaN,2
520,341,NaN,NaN,2
520,357,9.216453552,6.105700493,1
520,373,10.05150795,7.289516449,1
520,389,7.421848774,8.855019569,1
520,405,6.309975624,8.559313774,1
520,421,6.296631813,8.346286774,1
520,437,7.33037281,8.528273582,1
520,453,NaN,NaN,2
520,469,9.545822144,8.404418945,1
520,485,NaN,NaN,2
520,501,11.42033386,0.7360630035,1
520,517,5.564943314,1.543602467,1
520,533,6.234550476,3.939531803,1
520,549,NaN,NaN,2
520,565,NaN,NaN,2
520,581,4.215053558,1.736011267,1
520,597,3.246211052,0.8802533746,1
520,613,NaN,NaN,2
520,629,2.091017723,0.8130382299,1
520,645,0.8824572563,-0.7509696484,1
520,661,3.424638271,-1.72351408,1
520,677,3.24631834,-1.391992331,1
520,693,0.1030856371,-2.192934752,1
520,709,NaN,NaN,2
520,725,1.379906893,-4.862733841,1
520,741,1.663634419,-5.742955208,1
520,757,2.032204151,-5.238522053,1
520,773,2.451297283,-6.010847092,1
520,789,1.867578983,-4.789655209,1
520,805,0.5321099162,-2.045490503,1
520,821,1.057323933,-5.241020679,1
520,837,2.978890896,-2.143448591,1
520,853,3.56607151,-3.052474737,1
520,869,3.595405102,-3.555911064,1
520,885,NaN,NaN,2
520,901,1.483833909,-3.414036274,1
520,917,1.514459252,-3.064169884,1
520,933,3.233729362,-3.730175972,1
520,949,2.622177601,-3.943520308,1
520,965,2.399607658,-4.300999641,1
520,981,2.444457769,-4.565219879,1
520,997,NaN,NaN,2
520,1013,0.3879714012,-4.606771946,1
520,1029,0.07642737031,-3.908527136,1
520,1045,-0.1128507555,-3.042685986,1
520,1061,-0.6152955294,-2.175806522,1
520,1077,-1.954532623,-2.374541521,1
520,1093,-2.277107716,-2.580998659,1
520,1109,NaN,NaN,2
520,1125,NaN,NaN,2
520,1141,-3.102665901,-2.238273859,1
520,1157,-1.767766714,-2.651515961,1
520,1173,-1.023097515,-2.635504723,1
520,1189,-0.9165098667,-2.389176369,1
520,1205,-0.8222689629,-2.506844282,1
520,1221,NaN,NaN,2
520,1237,-2.018785238,-1.648462296,1
520,1253,-2.314434052,-1.174442649,1
520,1269,-1.615469098,-1.577643633,1
520,1285,NaN,NaN,2
536,21,1.958316803,0.7859915495,1
536,37,NaN,NaN,2
536,53,1.758078456,2.453921795,1
536,69,1.540031552,2.626245022,1
536,85,1.644536138,2.522152662,1
536,101,1.071194649,2.697161913,1
536,117,0.978685081,2.811508417,1
536,133,1.481634498,2.471293449,1
536,149,NaN,NaN,2
536,165,0.81019032,2.883152962,1
536,181,NaN,NaN,2
536,197,1.434044957,2.88549304,1
536,213,1.323034406,2.954510212,1
536,229,1.759132385,5.338042259,1
536,245,NaN,NaN,2
536,261,4.770262241,5.153200626,1
536,277,4.577495575,5.882648945,1
536,293,4.41173315,6.172228336,1
536,309,5.649027824,5.946962833,1
536,325,NaN,NaN,2
536,341,5.489127636,5.83621645,1
536,357,6.739521503,6.34664917,1
536,373,NaN,NaN,2
536,389,NaN,NaN,2
536,405,NaN,NaN,2
536,421,7.180981636,9.860993385,1
536,437,6.665014267,9.021812439,1
536,453,6.388863087,7.863575459,1
536,469,9.542028427,5.044855595,1
536,485,3.5616889,1.865643024,1
536,501,6.018805027,0.6759764552,1
536,517,8.187328339,1.972732782,1
536,533,NaN,NaN,2
536,549,NaN,NaN,2
536,565,6.496181488,3.861921787,1
536,581,NaN,NaN,2
536,597,5.161174774,1.540061593,1
536,613,5.086959839,1.855064631,1
536,629,4.35757494,0.8663480282,1
536,645,3.015620232,-0.6067406535,1
536,661,1.927505255,-1.079140306,1
536,677,1.139378428,-1.911390185,1
536,693,0.6222535372,-2.106176376,1
536,709,NaN,NaN,2
536,725,0.2682840228,-5.318020344,1
536,741,1.599591136,-5.930514336,1
536,757,2.505287409,-6.723686218,1
536,773,2.956912756,-7.446360111,1
536,789,2.447510242,-5.627104759,1
536,805,2.316273212,-5.785363674,1
536,821,2.13240242,-6.651638031,1
536,837,1.81122756,-4.993008614,1
536,853,2.177533627,-5.948671341,1
536,869,1.500581026,-4.163489819,1
536,885,1.052450895,-3.686417341,1
536,901,1.04660356,-3.513785124,1
536,917,2.606112957,-3.143540382,1
536,933,NaN,NaN,2
536,949,NaN,NaN,2
536,965,2.142850876,-4.876942635,1
536,981,1.692463279,-5.460688591,1
536,997,0.8863927722,-4.84965992,1
536,1013,0.1923081577,-5.106836796,1
536,1029,-0.148624599,-4.144491196,1
536,1045,-0.03882992268,-3.315350533,1
536,1061,-0.7381844521,-2.867965937,1
536,1077,-2.227460384,-1.93611145,1
536,1093,-2.08364439,-2.780823708,1
536,1109,NaN,NaN,2
536,1125,NaN,NaN,2
536,1141,NaN,NaN,2
536,1157,-2.141594887,-2.927066803,1
536,1173,-1.127286196,-2.777344227,1
536,1189,NaN,NaN,2
536,1205,-1.780493975,-2.977539301,1
536,1221,NaN,NaN,2
536,1237,-2.030034542,-2.866979122,1
536,1253,-1.886941195,-1.833011866,1
536,1269,NaN,NaN,2
536,1285,NaN,NaN,2
552,21,1.400736332,0.2722840309,1
552,37,1.574326754,1.355429173,1
552,53,1.523086429,2.300047874,1
552,69,1.368321896,2.270991802,1
552,85,1.3053509,2.630568504,1
552,101,1.055272579,3.241116524,1
552,117,0.8284311891,3.1589849,1
552,133,0.6300630569,2.879205704,1
552,149,0.5406119823,3.714755058,1
552,165,0.898201704,3.783175945,1
552,181,1.145855069,4.221198559,1
552,197,1.464157701,3.899180651,1
552,213,1.459593892,3.981285095,1
552,229,1.642463923,4.200926304,1
552,245,2.076052904,4.646558762,1
552,261,2.790443897,6.174170971,1
552,277,4.489443779,6.053627491,1
552,293,4.379284859,6.962143421,1
552,309,4.179450035,6.293712139,1
552,325,3.903333187,6.211981297,1
552,341,4.108654499,6.105613708,1
552,357,5.077109814,6.752479076,1
552,373,6.106713295,6.975102901,1
552,389,NaN,NaN,2
552,405,6.365679741,9.373205185,1
552,421,5.857907295,9.260499954,1
552,437,5.232646465,8.302754402,1
552,453,4.915115356,6.726219177,1
552,469,7.777557373,8.212614059,1
552,485,NaN,NaN,2
552,501,NaN,NaN,2
552,517,5.240730286,2.570244789,1
552,533,7.288651466,5.202589035,1
552,549,6.423705578,3.897913694,1
552,565,5.742627144,3.903098106,1
552,581,5.713544369,3.513119221,1
552,597,6.451409817,1.913251162,1
552,613,6.318883896,0.6461066604,1
552,629,6.371385574,0.3317116499,1
552,645,NaN,NaN,2
552,661,NaN,NaN,2
552,677,3.206880093,-3.354743004,1
552,693,0.3933411241,-4.656010628,1
552,709,1.272716641,-7.877171516,1
552,725,-0.1636461616,-4.880887985,1
552,741,1.041646004,-5.588830948,1
552,757,2.15695262,-6.57277298,1
552,773,3.778850555,-7.658481121,1
552,789,3.628906012,-6.227363586,1
552,805,-0.8919086456,-2.9642663,1
552,821,NaN,NaN,2
552,837,1.208986998,-3.777322769,1
552,853,1.104929209,-6.328566074,1
552,869,-0.9906618595,-5.156517982,1
552,885,-0.8813662529,-3.69230175,1
552,901,0.3341765404,-3.598225594,1
552,917,0.6288843751,-2.985972881,1
552,933,NaN,NaN,2
552,949,2.531740189,-4.295667648,1
552,965,0.3549700379,-3.949580669,1
552,981,0.8861232996,-5.06633234,1
552,997,0.06459732354,-4.765757561,1
552,1013,-0.1922340989,-4.389708042,1
552,1029,-0.6598504782,-4.572619915,1
552,1045,-1.03438437,-4.705409527,1
552,1061,-0.7755281925,-4.804177284,1
552,1077,-1.669935942,-4.197183132,1
552,1093,-2.161075115,-4.162597656,1
552,1109,NaN,NaN,2
552,1125,NaN,NaN,2
552,1141,-3.377403021,-2.302172899,1
552,1157,-2.820812941,-2.65057683,1
552,1173,-1.807011604,-2.784021854,1
552,1189,-1.644644737,-2.382859707,1
552,1205,-2.209021807,-2.635156631,1
552,1221,-1.837156296,-2.913717747,1
552,1237,-0.7742946148,-2.709448099,1
552,1253,-0.6796283722,-1.979633331,1
552,1269,-0.06978321075,-2.948168755,1
552,1285,-0.5296480656,-2.132995605,1
568,21,NaN,NaN,2
568,37,0.7741810679,0.8213500381,1
568,53,1.361933708,1.3622365,1
568,69,1.285323143,1.702637672,1
568,85,1.017471552,2.470492601,1
568,101,0.946483314,3.095596075,1
568,117,0.8194099665,3.076354742,1
568,133,0.5440405607,2.86789608,1
568,149,0.408661902,3.44929266,1
568,165,1.045808673,4.471920967,1
568,181,1.517838359,5.189374447,1
568,197,2.345393658,4.683101654,1
568,213,2.182157278,5.046392441,1
568,229,2.160050869,5.224201679,1
568,245,2.133235931,5.176473618,1
568,261,2.469158173,5.688676834,1
568,277,3.209706545,5.836306095,1
568,293,3.429534674,6.83037281,1
568,309,3.369953632,6.497447014,1
568,325,2.713180542,6.234323978,1
568,341,2.872037411,6.470965385,1
568,357,4.269567966,8.065071106,1
568,373,5.493824482,7.387520313,1
568,389,4.393687248,7.788651466,1
568,405,4.573117256,8.168549538,1
568,421,5.010322571,7.925531387,1
568,437,4.853925705,8.621920586,1
568,453,4.301012993,9.137214661,1
568,469,3.94844985,6.839542389,1
568,485,NaN,NaN,2
568,501,4.259346008,1.443728805,1
568,517,5.086446285,6.970050335,1
568,533,5.945224762,5.090154648,1
568,549,6.011274815,3.821809769,1
568,565,5.811132431,3.765327692,1
568,581,5.932626247,2.227847576,1
568,597,6.511935234,1.397427082,1
568,613,6.181249142,1.452861786,1
568,629,6.604351997,1.106775045,1
568,645,6.592648506,0.2520948052,1
568,661,4.989133835,-2.208565712,1
568,677,NaN,NaN,2
568,693,1.696994305,-6.310759068,1
568,709,0.6001050472,-5.264876366,1
568,725,0.9332098961,-4.650562286,1
568,741,NaN,NaN,2
568,757,NaN,NaN,2
568,773,1.998472691,-7.579580307,1
568,789,1.630534649,-6.262702465,1
568,805,-2.571000814,-2.891870499,1
568,821,NaN,NaN,2
568,837,0.1373610795,-0.8567667007,1
568,853,-0.03857086599,-6.98637104,1
568,869,-0.8932613134,-3.899076939,1
568,885,-0.4045226276,-3.701891184,1
568,901,-0.05868786573,-3.886702776,1
568,917,0.1984199882,-2.743088484,1
568,933,2.245723963,-3.368121147,1
568,949,2.452542305,-4.553693771,1
568,965,0.2673047185,-3.615451574,1
568,981,-0.6313069463,-3.42962265,1
568,997,-1.500048876,-4.241662979,1
568,1013,-0.4124269187,-4.19461441,1
568,1029,-1.332838655,-4.662408352,1
568,1045,-1.867620707,-5.627840996,1
568,1061,-2.092795372,-6.201972008,1
568,1077,-2.501975298,-5.304869652,1
568,1093,-2.969562292,-6.138262272,1
568,1109,-2.966444492,-6.074663639,1
568,1125,-3.233356714,-5.236436844,1
568,1141,-3.69908452,-2.800921917,1
568,1157,-3.482005119,-2.692050219,1
568,1173,-2.643721581,-2.225588799,1
568,1189,-2.141575336,-2.135342121,1
568,1205,-1.275017142,-3.253424168,1
568,1221,-0.9178314209,-3.293006897,1
568,1237,-1.370527983,-1.75345397,1
568,1253,-1.150772333,-3.370045185,1
568,1269,-0.3783542514,-1.368367553,1
568,1285,-0.06252384186,-0.8183456659,1
584,21,NaN,NaN,2
584,37,0.3303855658,0.4633390307,1
584,53,0.8176833391,1.244388938,1
584,69,0.8656311035,1.450038671,1
584,85,1.087100267,1.981693268,1
584,101,0.7728648186,2.490589619,1
584,117,1.042867422,2.372612476,1
584,133,0.564907074,2.905987978,1
584,149,0.4174843729,3.572388649,1
584,165,0.637106061,4.957271099,1
584,181,0.8535807133,5.171554565,1
584,197,1.189516783,4.985607624,1
584,213,1.763534069,5.537813187,1
584,229,1.75536406,5.452054024,1
584,245,1.682639599,5.184578896,1
584,261,1.790075779,5.345751286,1
584,277,2.040719509,5.916194916,1
584,293,1.772919178,6.260955811,1
584,309,2.053629875,5.802152634,1
584,325,2.025404453,5.874966145,1
584,341,2.355631351,6.424930573,1
584,357,3.267990589,8.093851089,1
584,373,3.971405268,7.438999176,1
584,389,3.570385933,7.456962109,1
584,405,3.744011402,7.988835335,1
584,421,5.016421795,8.050452232,1
584,437,5.594927311,8.682200432,1
584,453,5.063807011,9.814480782,1
584,469,5.247141838,8.027009964,1
584,485,5.643078804,7.024172783,1
584,501,5.709984779,2.502001286,1
584,517,6.840186596,7.45416069,1
584,533,6.468730927,6.688736916,1
584,549,6.668574333,4.805404663,1
584,565,6.817677498,5.584427834,1
584,581,6.656884193,3.447407007,1
584,597,6.782501221,2.99101162,1
584,613,6.292690277,2.53753686,1
584,629,NaN,NaN,2
584,645,6.863622665,0.7367759943,1
584,661,4.990346432,-2.55677557,1
584,677,2.640484333,-5.894421577,1
584,693,2.253638744,-7.462590694,1
584,709,3.477466822,-6.027293205,1
584,725,2.196228266,-6.434976101,1
584,741,-1.356896162,-6.993682861,1
584,757,NaN,NaN,2
584,773,2.807973862,-6.415799141,1
584,789,-5.814637184,2.550294876,1
584,805,-0.9422525167,-0.730989933,1
584,821,-0.9460319281,1.682883263,1
584,837,NaN,NaN,2
584,853,NaN,NaN,2
584,869,0.2416663915,-2.841763973,1
584,885,-0.2942811251,-3.321941853,1
584,901,-1.340374231,-2.57974267,1
584,917,-1.330043912,-2.371269941,1
584,933,NaN,NaN,2
584,949,NaN,NaN,2
584,965,-0.1580096781,-3.550358534,1
584,981,-0.7909411788,-3.360259056,1
584,997,-1.841829896,-3.300865173,1
584,1013,-1.973848939,-4.023365974,1
584,1029,-1.291191578,-5.218440533,1
584,1045,-1.860076189,-6.125953197,1
584,1061,-2.726844311,-6.758719444,1
584,1077,-3.026245594,-5.599630833,1
584,1093,-3.053035498,-6.362948895,1
584,1109,-2.879223108,-5.640873909,1
584,1125,-3.278493881,-5.285121441,1
584,1141,NaN,NaN,2
584,1157,-3.569913626,-2.66261816,1
584,1173,-2.699828625,-1.817863345,1
584,1189,-2.114272594,-1.877472878,1
584,1205,-2.63268137,-3.11738205,1
584,1221,-2.540708303,-2.897946358,1
584,1237,-1.519845605,-0.9076402783,1
584,1253,-1.050444365,-0.3696332574,1
584,1269,-0.6136283875,0.2389097214,1
584,1285,-0.5425033569,-0.1412671804,1
600,21,-0.6986026764,1.026396871,1
600,37,-0.1438143849,0.4459173381,1
600,53,NaN,NaN,2
600,69,0.02007782459,1.276138902,1
600,85,0.5788710117,1.577427983,1
600,101,NaN,NaN,2
600,117,1.479377031,2.444182396,1
600,133,0.698469162,4.252457619,1
600,149,0.2986273766,4.485715389,1
600,165,0.56909132,5.253937244,1
600,181,NaN,NaN,2
600,197,0.5483574271,5.410683632,1
600,213,1.046095371,5.97827816,1
600,229,0.5378559828,5.832100868,1
600,245,NaN,NaN,2
600,261,NaN,NaN,2
600,277,NaN,NaN,2
600,293,4.238973141,5.917948723,1
600,309,1.980416298,5.742650986,1
600,325,NaN,NaN,2
600,341,NaN,NaN,2
600,357,NaN,NaN,2
600,373,3.101731539,4.760845661,1
