PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[10]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1423,33,-1.39427352,-0.7536907196,1
1423,65,-1.586173773,-3.055047512,1
1423,97,-0.8491316438,-3.71772027,1
1423,129,0.005292117596,-4.094161034,1
1423,161,0.1994224787,-3.955593586,1
1423,193,0.05878359079,-3.969158649,1
1423,225,-0.08834196627,-3.353516102,1
1423,257,-0.5402107239,-3.174755096,1
1423,289,-0.6739231348,-4.750544071,1
1423,321,-0.6943309307,-4.023373604,1
1423,353,-1.764289498,-1.760762691,1
1423,385,-2.234694481,-2.664762497,1
1423,417,-0.9822604656,-4.363359928,1
1423,449,-2.741816044,-4.342776775,1
1423,481,-4.014956951,-4.459543705,1
1423,513,-3.78813982,-5.484420776,1
1423,545,-4.292144775,-4.345402718,1
1423,577,-3.424532413,-3.425751686,1
1423,609,-1.891822577,-3.350073338,1
1423,641,-1.129429817,-3.636963844,1
1423,673,-0.3485553265,-3.702687979,1
1423,705,-1.989718914,-4.876806736,1
1423,737,-3.571957827,-4.050741196,1
1423,769,-5.553050041,-3.650211811,1
1423,801,-5.713927269,-4.905439854,1
1423,833,-6.240873337,-3.330358505,1
1423,865,-7.804555893,-1.507814407,1
1423,897,-9.673711777,-3.619608402,1
1423,929,-9.8178339,-1.17008543,1
1423,961,-11.15940571,-1.243851066,1
1423,993,-10.96408844,-1.401234627,1
1423,1025,-11.14148045,-2.53644371,1
1423,1057,-12.26331139,-2.06295085,1
1423,1089,-16.47953033,-1.55884099,1
1423,1121,-18.12368774,-2.173304319,1
1423,1153,-20.35007477,-3.979478121,1
1423,1185,-21.24396515,-5.67710638,1
1423,1217,-19.38935089,-6.787354469,1
1423,1249,-16.36330032,-7.041447639,1
1423,1281,-14.1703577,-8.299144745,1
1423,1313,-12.31805611,-6.215045452,1
1423,1345,-9.530488968,-5.343360424,1
1423,1377,-8.082495689,-5.592253685,1
1423,1409,-24.22300148,6.261864662,1
1423,1441,-21.80939293,8.673127174,1
1423,1473,-12.94730949,-16.53173447,1
1423,1505,-6.224449158,-3.441261768,1
1423,1537,-4.448591709,-4.769788265,1
1423,1569,-4.949050903,-5.200017452,1
1423,1601,-4.2197299,-4.489533424,1
1423,1633,-2.717512131,-2.952727318,1
1423,1665,-2.31879425,-2.49751687,1
1423,1697,-1.819884777,-2.996372938,1
1423,1729,-1.156655431,-1.572896481,1
1423,1761,-0.9835878611,-2.801164627,1
1423,1793,-1.571088314,-1.552401066,1
1423,1825,-1.620885611,-1.531524897,1
1423,1857,-2.286437035,-2.74604702,1
1423,1889,-1.981104374,-3.718637466,1
1423,1921,-0.1757718325,-3.628866673,1
1423,1953,1.009254217,-3.173422098,1
1423,1985,1.399366379,-2.408973217,1
1423,2017,2.07901001,-0.1914329231,1
1455,33,-1.877198219,3.371913195,1
1455,65,-1.100481272,-1.706430674,1
1455,97,-0.3959020078,-3.186165571,1
1455,129,0.5802052021,-4.765157223,1
1455,161,0.1647632718,-4.410402775,1
1455,193,-0.6589843631,-4.791301727,1
1455,225,-0.1712660789,-4.856760979,1
1455,257,0.1388394833,-3.304164886,1
1455,289,-1.204795122,-3.47176218,1
1455,321,-1.36720252,-3.391432762,1
1455,353,-1.275067806,-3.52506423,1
1455,385,-4.868281841,15.82321644,1
1455,417,-12.69381523,10.64088058,1
1455,449,-3.620006561,-2.646869421,1
1455,481,-3.935718775,-2.452659607,1
1455,513,-3.928693771,-4.008228302,1
1455,545,-4.774151802,-4.147736073,1
1455,577,-3.803705215,-2.797626734,1
1455,609,-3.404876709,-2.098641396,1
1455,641,-3.210587263,-2.532588243,1
1455,673,-1.457097054,-3.098052502,1
1455,705,-2.202013969,-3.815907478,1
1455,737,-5.257214546,-3.364406347,1
1455,769,-6.738278389,-2.065676928,1
1455,801,-7.069765091,-1.127501249,1
1455,833,-8.934009552,0.3405675888,1
1455,865,-12.36740685,0.3511890173,1
1455,897,-11.26977634,1.9558599,1
1455,929,-11.17064095,0.581956625,1
1455,961,-11.37387085,0.1001270413,1
1455,993,-11.00260925,-0.9644384384,1
1455,1025,-11.17728233,-1.064870954,1
1455,1057,-11.81639004,-1.184900522,1
1455,1089,-13.6891346,-1.982988715,1
1455,1121,-17.26794624,-3.059177399,1
1455,1153,-18.79202652,-4.075978279,1
1455,1185,-19.65818977,-5.608808517,1
1455,1217,-19.44562531,-5.939439297,1
1455,1249,-18.44898415,-8.311630249,1
1455,1281,-14.79713726,-8.738330841,1
1455,1313,-12.49567318,-7.431395054,1
1455,1345,-9.637413025,-6.049207687,1
1455,1377,-8.352933884,-7.137907505,1
1455,1409,-9.660620689,-6.013545036,1
1455,1441,-7.751835346,-4.299600601,1
1455,1473,-6.652729511,-4.433759689,1
1455,1505,-6.229305744,-3.982819557,1
1455,1537,-5.12097168,-4.429741859,1
1455,1569,-4.715789795,-5.280283928,1
1455,1601,-3.812358618,-5.375955105,1
1455,1633,-1.778464794,-4.141784668,1
1455,1665,-1.64022398,-2.952951431,1
1455,1697,-1.723350286,-3.85282135,1
1455,1729,-1.337154746,-3.972738743,1
1455,1761,-0.4731726646,-3.557464838,1
1455,1793,-0.3303887844,-2.683298111,1
1455,1825,-0.8107497096,-3.157324553,1
1455,1857,-1.419253469,-5.149806023,1
1455,1889,11.80105209,12.19401455,1
1455,1921,0.2688630521,-4.057711124,1
1455,1953,1.526319981,-4.320740223,1
1455,1985,1.315550566,-2.759863615,1
1455,2017,2.221141338,-0.1526723504,1
1487,33,-0.6986822486,1.096293449,1
1487,65,-0.400187254,-2.714281082,1
1487,97,0.007886588573,-3.676202536,1
1487,129,0.474853605,-4.458244801,1
1487,161,-0.06235435605,-4.308251381,1
1487,193,-1.479240656,-4.599376678,1
1487,225,-1.073088169,-5.171578884,1
1487,257,-0.4390599728,-4.549696445,1
1487,289,-1.288543105,-4.326460361,1
1487,321,-1.105962634,-4.499107361,1
1487,353,-0.7924642563,-18.50252342,1
1487,385,-0.6354037523,-4.12725687,1
1487,417,3.821117401,9.630753517,1
1487,449,-3.924946785,-0.4989647865,1
1487,481,-3.966756582,0.2014098167,1
1487,513,-3.271180153,-1.592686892,1
1487,545,10.76474094,11.43685722,1
1487,577,-3.813624144,-1.927362919,1
1487,609,-4.314116478,-2.027320862,1
1487,641,-3.867913246,-2.377501488,1
1487,673,-3.173424244,-3.130177021,1
1487,705,-5.694634438,-1.728223801,1
1487,737,-5.810260296,-2.644013166,1
1487,769,-6.250377655,-0.1491551399,1
1487,801,-6.862095833,0.4624478817,1
1487,833,-8.092861176,-0.4553917646,1
1487,865,-10.56417274,0.1224195957,1
1487,897,-12.72878551,2.031739712,1
1487,929,-12.62368965,0.545923233,1
1487,961,-11.25208855,-0.1710831523,1
1487,993,-10.66547585,-0.3760026097,1
1487,1025,-10.82697105,-0.5895401239,1
1487,1057,-12.02783012,-1.050979853,1
1487,1089,-14.92121315,-1.921061277,1
1487,1121,-16.77820969,-6.103674889,1
1487,1153,-18.60019684,-6.175927162,1
1487,1185,-19.12539482,-7.331349373,1
1487,1217,0.8475914001,-0.005658626556,1
1487,1249,-17.06377602,-6.103094101,1
1487,1281,-16.57848358,-8.432884216,1
1487,1313,-12.9202795,-7.951452732,1
1487,1345,-10.09935474,-7.110165596,1
1487,1377,-8.575647354,-7.182213783,1
1487,1409,-9.181883812,-6.580793381,1
1487,1441,-8.006411552,-6.494601727,1
1487,1473,-5.583713055,-6.039023399,1
1487,1505,-5.546007633,-3.930901051,1
1487,1537,-5.748830795,-4.012083054,1
1487,1569,-4.396300316,-5.552907467,1
1487,1601,-3.113111258,-6.0756073,1
1487,1633,-1.433465958,-5.179905891,1
1487,1665,-1.339478016,-3.921849251,1
1487,1697,-1.555354357,-4.738379478,1
1487,1729,-1.074349761,-5.571221828,1
1487,1761,0.5167475343,-5.654515266,1
1487,1793,0.9550555348,-4.711819649,1
1487,1825,0.219242692,-3.539983034,1
1487,1857,-0.4432705939,-4.41962719,1
1487,1889,-0.4933935404,-4.761703491,1
1487,1921,0.5306938887,-3.582210541,1
1487,1953,1.166694045,-1.041666031,1
1487,1985,1.768250227,-2.473301172,1
1487,2017,2.799242973,0.06812396646,1
1519,33,-0.8878325224,0.2604970932,1
1519,65,17.87532997,-3.304222822,1
1519,97,0.02441743016,-3.749637365,1
1519,129,-0.1409699023,-4.824809074,1
1519,161,-0.4676829576,-4.800557137,1
1519,193,-1.335840344,-4.618983269,1
1519,225,-2.089223385,-4.815819263,1
1519,257,-1.458456397,-5.442875385,1
1519,289,-1.454387903,-5.31747961,1
1519,321,-1.255715847,-5.599732399,1
1519,353,-1.28196454,-5.158043861,1
1519,385,-1.724926114,-4.390067101,1
1519,417,-15.86965656,-18.34684944,1
1519,449,-3.787956715,-0.4936378002,1
1519,481,-4.154583931,0.09767055511,1
1519,513,-3.784338236,-0.818043232,1
1519,545,-3.810485363,-1.512801409,1
1519,577,-4.209851742,-1.94475913,1
1519,609,-5.710412502,-2.351856232,1
1519,641,-4.925868034,-2.47086525,1
1519,673,-3.819865704,-2.158831596,1
1519,705,-4.460898876,-1.278173685,1
1519,737,-4.452761173,-0.07329082489,1
1519,769,-4.489514351,-0.4677763581,1
1519,801,-6.898887634,-0.7582577467,1
1519,833,-8.401938438,-0.1775795221,1
1519,865,-9.656319618,0.0565918386,1
1519,897,-10.88355827,0.2673960328,1
1519,929,-11.15671635,0.09059907496,1
1519,961,-17.43245697,-15.13101101,1
1519,993,-9.472901344,-0.2913962007,1
1519,1025,-9.721315384,-0.9739784598,1
1519,1057,-24.30340767,13.03730869,1
1519,1089,-14.52816296,-3.927073479,1
1519,1121,-16.3844223,-5.652141571,1
1519,1153,-17.26907349,-6.961182594,1
1519,1185,-18.30879974,-7.396863937,1
1519,1217,-18.96974564,-7.534749031,1
1519,1249,-2.639267921,-5.830866814,1
1519,1281,-16.15864563,-4.032066822,1
1519,1313,-14.40775108,-6.339030743,1
1519,1345,-11.13965321,-7.667613506,1
1519,1377,-10.05167961,-7.789394855,1
1519,1409,-9.469791412,-7.263916969,1
1519,1441,-8.184610367,-6.943310738,1
1519,1473,-5.790957928,-6.875866413,1
1519,1505,-5.854397774,-5.02157259,1
1519,1537,-5.514019012,-4.799944401,1
1519,1569,-4.328505993,-6.475126266,1
1519,1601,-2.684332132,-5.817498207,1
1519,1633,-2.191744089,-5.539991379,1
1519,1665,-1.450504303,-4.996043205,1
1519,1697,-1.305953503,-4.430262089,1
1519,1729,0.08642745018,-5.676645279,1
1519,1761,1.477256298,-6.895635128,1
1519,1793,0.7356461287,-4.131753445,1
1519,1825,0.4738928676,-2.789968967,1
1519,1857,-0.7338445187,-3.737573862,1
1519,1889,-0.4212910533,-4.828917027,1
1519,1921,1.6480968,-3.502902985,1
1519,1953,-9.40733242,0.8108298779,1
1519,1985,1.721115232,-2.534160614,1
1519,2017,4.548997402,-0.3067368865,1
1551,33,-0.9752602577,1.070312023,1
1551,65,0.10810709,-2.445128918,1
1551,97,0.3309386075,-3.715316296,1
1551,129,0.8516657352,-4.502064705,1
1551,161,0.1158218235,-4.682896614,1
1551,193,-1.231215358,-4.043775558,1
1551,225,-1.437915206,-4.506618977,1
1551,257,-1.686663508,-5.494382381,1
1551,289,-1.479630828,-6.187475681,1
1551,321,6.313329697,-21.64425659,1
1551,353,-1.751160383,-4.74268198,1
1551,385,-1.990865707,-5.552388191,1
1551,417,-2.678548574,-4.967667103,1
1551,449,8.709183693,0.5220763683,1
1551,481,7.283948898,-1.536198258,1
1551,513,-4.373830795,-1.10257566,1
1551,545,-3.012041569,-2.001428127,1
1551,577,-4.089425087,-2.273131132,1
1551,609,-5.963088036,-2.598577261,1
1551,641,-4.847523212,-2.439190149,1
1551,673,-4.104287148,-1.439620376,1
1551,705,-4.639016151,-0.9199740887,1
1551,737,-5.165889263,0.02619791031,1
1551,769,-5.566504478,-0.5471771955,1
1551,801,-6.645589352,-0.8640218377,1
1551,833,-8.392874718,-0.01346880198,1
1551,865,-10.57910156,-0.215313822,1
1551,897,-11.85933971,-0.6082623005,1
1551,929,-11.60539532,-0.2273268998,1
1551,961,-10.42502213,0.4148504138,1
1551,993,-9.285113335,-0.5494476557,1
1551,1025,-9.519913673,-0.3638951778,1
1551,1057,-10.82101727,-1.876546621,1
1551,1089,-10.90679646,-4.679451942,1
1551,1121,-10.95308971,-8.385669708,1
1551,1153,-13.91902542,-3.702274323,1
1551,1185,-14.99757862,-5.351463795,1
1551,1217,-17.20615387,-7.461243629,1
1551,1249,-23.45624733,-5.952881336,1
1551,1281,-26.85173035,-21.95795059,1
1551,1313,-14.12450695,-3.637094498,1
1551,1345,-13.38393879,-6.870913506,1
1551,1377,-12.09263229,-7.704670906,1
1551,1409,-10.50347137,-7.752936363,1
1551,1441,-9.275623322,-7.211418152,1
1551,1473,-7.971231461,-7.125370026,1
1551,1505,-15.45664501,-18.54336166,1
1551,1537,-6.710684776,-7.661109924,1
1551,1569,-5.064326286,-7.259044647,1
1551,1601,-3.572631359,-6.060435772,1
1551,1633,-15.98265839,2.365775585,1
1551,1665,-3.355946302,-5.635192394,1
1551,1697,-2.682044744,-4.572161198,1
1551,1729,-1.743082643,-4.585978985,1
1551,1761,-0.1572389603,-5.737473488,1
1551,1793,-0.02161376178,-4.604084492,1
1551,1825,0.01295284927,-3.740441322,1
1551,1857,0.1361368001,-3.955246449,1
1551,1889,0.8758143783,-4.269859314,1
1551,1921,1.116671205,-3.544476748,1
1551,1953,1.730063796,-2.915205956,1
1551,1985,2.108603954,-3.392659664,1
1551,2017,2.149546146,-1.516957164,1
1583,33,-1.154154897,1.299105167,1
1583,65,0.0185579285,-1.346332073,1
1583,97,0.7168419361,-3.050255299,1
1583,129,1.287623644,-3.690257311,1
1583,161,0.2125606537,-4.006082058,1
1583,193,-1.177259207,-3.668046713,1
1583,225,-1.346382737,-2.737602711,1
1583,257,-1.18771553,-4.388804436,1
1583,289,-1.692557335,-5.94169569,1
1583,321,-2.208239794,-5.040370941,1
1583,353,-2.425124884,-4.304684162,1
1583,385,-3.160099506,-4.0095644,1
1583,417,-2.776021004,-4.777688026,1
1583,449,-2.702094316,-4.106534958,1
1583,481,-4.893073559,-1.420716286,1
1583,513,-4.690835476,-0.4436988831,1
1583,545,-4.039131165,-0.2363910675,1
1583,577,-4.133045673,-2.265781403,1
1583,609,-4.399223804,-4.160121918,1
1583,641,-4.417320251,-2.940026045,1
1583,673,-4.783344746,-1.931386948,1
1583,705,-5.414875507,-0.853905797,1
1583,737,-7.113380432,-1.779986382,1
1583,769,-8.222449303,-2.256847858,1
1583,801,-7.391981125,-0.8757649064,1
1583,833,-8.799552917,-0.156340301,1
1583,865,-10.37347031,-0.3718681335,1
1583,897,-11.47606277,-0.4295248985,1
1583,929,-11.67590427,-0.4943204522,1
1583,961,-10.91277409,-0.6689759493,1
1583,993,-10.05742359,-0.6335651278,1
1583,1025,-10.03919315,-0.6666744947,1
1583,1057,-10.76281071,-2.60819459,1
1583,1089,-6.455290794,-2.197270393,1
1583,1121,-7.129314423,-2.721297979,1
1583,1153,-12.05710983,-3.672154188,1
1583,1185,-14.49158859,-3.600263596,1
1583,1217,-15.89376163,-6.540081978,1
1583,1249,-17.01974678,-6.967075825,1
1583,1281,-7.091246605,-11.65440941,1
1583,1313,-16.05169678,-4.63161993,1
1583,1345,-13.92138577,-7.582253456,1
1583,1377,-12.33397007,-7.725510597,1
1583,1409,-11.06490326,-7.770319939,1
1583,1441,-9.645441055,-7.574184418,1
1583,1473,-7.911122322,-7.165496826,1
1583,1505,-8.295570374,-8.026021004,1
1583,1537,-6.763567448,-8.627393723,1
1583,1569,-5.356861115,-7.269515038,1
1583,1601,-4.831664085,-7.226027966,1
1583,1633,-4.977526665,-6.898294926,1
1583,1665,-5.155735016,-7.028753281,1
1583,1697,-4.050394058,-5.674203396,1
1583,1729,-2.923804045,-5.422694206,1
1583,1761,-15.88682365,-4.84837389,1
1583,1793,-2.373826742,-5.114958763,1
1583,1825,-0.21884498,-4.995914936,1
1583,1857,0.6500671506,-4.462050438,1
1583,1889,1.314824343,-4.622141361,1
1583,1921,1.194904566,-3.479580402,1
1583,1953,1.207901239,-2.410132408,1
1583,1985,1.490993261,-4.151135921,1
1583,2017,1.77674973,-2.506354809,1
1615,33,-0.487084806,0.7697515488,1
1615,65,0.2935467958,-2.521899462,1
1615,97,0.3987520039,-2.627840042,1
1615,129,0.1082140207,-3.952296972,1
1615,161,-0.4714993238,-4.333910942,1
1615,193,-1.217576504,-3.831980228,1
1615,225,-1.142460465,-3.158281326,1
1615,257,14.71852207,-14.91201496,1
1615,289,14.08220387,-4.641453266,1
1615,321,14.03084373,-5.918999195,1
1615,353,-0.332628727,1.855681419,1
1615,385,-3.51263237,-3.16217494,1
1615,417,-2.816819668,-3.186767817,1
1615,449,-2.35630703,-2.107663155,1
1615,481,-4.15177393,-0.5254072547,1
1615,513,-4.761270046,0.06746125221,1
1615,545,-6.585127354,-0.2436326742,1
1615,577,-5.589330673,-2.023025036,1
1615,609,-4.563778877,-2.735696793,1
1615,641,-4.236872673,-3.176564693,1
1615,673,-4.86099577,-2.852670193,1
1615,705,-5.730666637,-1.825706601,1
1615,737,-7.279482365,-1.9754498,1
1615,769,-7.966415882,-1.923598886,1
1615,801,-7.372081757,-1.063901901,1
1615,833,-8.098396301,-0.6240369678,1
1615,865,-10.40067387,-0.4965999126,1
1615,897,-10.82957363,-0.4331866503,1
1615,929,-11.14873028,-0.9700605273,1
1615,961,-10.90353394,-0.5092405081,1
1615,993,-10.3275795,-0.2129235268,1
1615,1025,-10.53709507,-1.464110732,1
1615,1057,-10.87354374,-3.508626223,1
1615,1089,-0.2010335922,-1.936059952,1
1615,1121,-0.6442260742,-0.3805365562,1
1615,1153,-6.685657501,-3.359032154,1
1615,1185,-13.35084343,-1.924571991,1
1615,1217,-14.08703041,-5.614247322,1
1615,1249,-15.26707458,-7.534155369,1
1615,1281,-16.36706924,-5.758651733,1
1615,1313,-16.91040993,-4.301553726,1
1615,1345,-14.01117611,-7.935808659,1
1615,1377,-12.32724476,-7.699212074,1
1615,1409,-11.29674435,-7.489165783,1
1615,1441,-8.92021656,-7.716385841,1
1615,1473,-6.961671829,-7.846570969,1
1615,1505,-7.576313019,-8.641241074,1
1615,1537,-5.956214905,-9.242675781,1
1615,1569,-4.941681385,-8.152879715,1
1615,1601,-4.875994682,-8.491914749,1
1615,1633,-4.418157578,-7.59725523,1
1615,1665,-4.098133564,-6.172673225,1
1615,1697,-3.36747241,-5.193786144,1
1615,1729,-2.227808952,-5.111116409,1
1615,1761,-2.187345505,-4.796147823,1
1615,1793,-3.277053356,-4.872385025,1
1615,1825,0.3196759522,-6.28804493,1
1615,1857,1.405692816,-5.247065067,1
1615,1889,1.250853539,-5.40950489,1
1615,1921,0.8728652,-4.024437904,1
1615,1953,-16.13179588,-13.48303413,1
1615,1985,0.3685073256,-3.032412529,1
1615,2017,2.394990683,-2.721357346,1
1647,33,19.02731133,3.069871426,1
1647,65,-0.2443999052,-1.719155073,1
1647,97,-0.3682464957,-2.452720881,1
1647,129,-1.068985462,-3.229417324,1
1647,161,-7.020357609,-3.857040882,1
1647,193,-2.314981461,-4.093771935,1
1647,225,-1.021520495,-4.191366673,1
1647,257,0.6785578728,-3.669846296,1
1647,289,7.693260193,-3.584788799,1
1647,321,-0.8390777111,-3.863632202,1
1647,353,-2.194097519,3.256449938,1
1647,385,-4.57809639,-3.114757299,1
1647,417,-1.68045783,-4.008882999,1
1647,449,-2.3122859,-1.286359906,1
1647,481,-3.888440132,-0.03368991613,1
1647,513,-4.523337841,-0.3218101859,1
1647,545,-4.646046638,-0.4335548282,1
1647,577,-4.316086769,0.478528142,1
1647,609,-4.092521191,-1.195100427,1
1647,641,-4.257789612,-1.9268682,1
1647,673,-5.01514101,-2.717913151,1
1647,705,-5.323486805,-2.346093655,1
1647,737,-6.390853405,-1.245862126,1
1647,769,-6.860141277,-1.523425937,1
1647,801,-7.085484028,-1.02456212,1
1647,833,-8.285282135,0.2962787151,1
1647,865,-9.47013092,-0.1616560221,1
1647,897,-9.66348362,-0.1576531231,1
1647,929,-10.11944771,-0.7550970316,1
1647,961,-10.32079697,0.3782947659,1
1647,993,-10.31957626,1.146350622,1
1647,1025,-11.49699402,-0.6579309702,1
1647,1057,-10.24734592,-2.457089424,1
1647,1089,-10.50953579,-4.058567524,1
1647,1121,-20.47375488,13.86132431,1
1647,1153,-11.70857906,13.31287766,1
1647,1185,-9.810484886,-3.440611839,1
1647,1217,-12.07662392,-7.003567219,1
1647,1249,-15.01019382,-7.857100487,1
1647,1281,-15.78658104,-5.905246258,1
1647,1313,-15.99895859,-5.368473053,1
1647,1345,-14.07836914,-6.567984104,1
1647,1377,-11.94091129,-7.25718689,1
1647,1409,-10.70407486,-7.571126938,1
1647,1441,-9.77771759,-8.158540726,1
1647,1473,-8.188933372,-8.36786747,1
1647,1505,-6.473817348,-8.629729271,1
1647,1537,-3.669635773,-10.5338068,1
1647,1569,-4.656318665,-8.669748306,1
1647,1601,-4.531146049,-7.827928543,1
1647,1633,-3.945680618,-6.665657043,1
1647,1665,-3.275331736,-5.700226307,1
1647,1697,-2.624129772,-4.685233593,1
1647,1729,-1.582120895,-4.420885086,1
1647,1761,-0.5744948387,-5.40151453,1
1647,1793,0.6366237402,-5.931280613,1
1647,1825,1.385907531,-6.567223072,1
1647,1857,4.474551201,12.68364525,1
1647,1889,1.246586204,-6.161105156,1
1647,1921,1.34140563,-5.682950974,1
1647,1953,0.662730217,-4.030068874,1
1647,1985,0.4801566601,-2.736075401,1
1647,2017,1.112792253,-2.426969051,1
1679,33,-0.583211422,2.95808506,1
1679,65,-1.460197091,-0.5866658688,1
1679,97,-1.302403212,-2.541119814,1
1679,129,-1.092931986,-3.367649794,1
1679,161,-0.2701165676,-4.44497633,1
1679,193,-0.7712597847,-5.239851952,1
1679,225,-0.946313858,-4.63069582,1
1679,257,-0.6804753542,-3.915817261,1
1679,289,-1.161043525,-4.075059891,1
1679,321,-2.601533413,-3.861045837,1
1679,353,-4.628864288,-3.547879219,1
1679,385,-4.583040714,-3.062900305,1
1679,417,-2.820086002,-2.715190411,1
1679,449,-3.043021917,-1.173982263,1
1679,481,-18.06043053,10.94610405,1
1679,513,-4.357993126,-17.78036499,1
1679,545,-3.709404469,-0.4947548211,1
1679,577,-2.977684259,0.4582264423,1
1679,609,-3.058611393,-0.5782830715,1
1679,641,-4.257149696,-1.027257204,1
1679,673,-5.212843418,-1.281585693,1
1679,705,-4.67261219,-1.433135509,1
1679,737,-5.535665035,-1.858675599,1
1679,769,-6.212188244,-2.635787249,1
1679,801,-6.411465645,-1.653460264,1
1679,833,-6.009723186,0.191241622,1
1679,865,-7.231379509,0.497104764,1
1679,897,-8.109839439,0.7560562491,1
1679,929,-8.722632408,-0.236623466,1
1679,961,-8.931793213,0.1643304229,1
1679,993,-9.378348351,0.4964261949,1
1679,1025,-10.77852058,-0.2570744157,1
1679,1057,-8.81805706,-1.565817595,1
1679,1089,-8.71042347,-3.39403677,1
1679,1121,-10.63811684,-3.454326153,1
1679,1153,-10.6253376,-1.446783304,1
1679,1185,-11.21830082,-2.735360146,1
1679,1217,-14.37594223,-7.003722191,1
1679,1249,-15.13601589,-8.5259552,1
1679,1281,-13.90731049,-8.115397453,1
1679,1313,-13.65643692,-7.394658089,1
1679,1345,-9.534029007,-9.067726135,1
1679,1377,-9.800619125,-8.098333359,1
1679,1409,-10.54214478,-7.770296097,1
1679,1441,-10.01484394,-8.304321289,1
1679,1473,-9.064538002,-8.309589386,1
1679,1505,-7.595664024,-7.948928833,1
1679,1537,-4.695248604,-8.314169884,1
1679,1569,-3.948094845,-7.085680962,1
1679,1601,-3.49915123,-6.703576565,1
1679,1633,-3.285120249,-6.920783997,1
1679,1665,-3.082437992,-6.394036293,1
1679,1697,-2.08517313,-5.49568367,1
1679,1729,-0.4753642082,14.11850929,1
1679,1761,0.288079381,-5.936225414,1
1679,1793,0.5771248937,-6.350895882,1
1679,1825,-0.7682095766,-6.599065781,1
1679,1857,-0.9013170004,-7.586606979,1
1679,1889,1.12110734,-7.069542408,1
1679,1921,2.276674032,-6.132907391,1
1679,1953,0.7561490536,-5.187088013,1
1679,1985,0.4655431509,-3.288598299,1
1679,2017,0.1580690145,-1.449756861,1
1711,33,-0.8781193495,1.021283388,1
1711,65,-1.383533239,-3.547555923,1
1711,97,-1.307159424,-3.592138529,1
1711,129,-1.241223216,-3.763529062,1
1711,161,-0.8413811922,-4.52477169,1
1711,193,-0.9137375355,-4.786252499,1
1711,225,-1.387224555,-17.97359848,1
1711,257,-2.429379463,-1.657325268,1
1711,289,16.64183807,2.986649036,1
1711,321,-2.507702589,-4.736208916,1
1711,353,-3.171733856,-4.828886986,1
1711,385,-3.49735713,-4.701479435,1
1711,417,-2.731127739,-4.467019558,1
1711,449,-2.455134869,-2.473466396,1
1711,481,-3.59060955,-0.9862296581,1
1711,513,-3.883726597,-0.9574429393,1
1711,545,-3.447000504,-0.1905345917,1
1711,577,-2.171606541,-0.02347418666,1
1711,609,-2.87656641,0.03727555275,1
1711,641,-4.166160107,-0.210074544,1
1711,673,-4.351759911,-0.7052603364,1
1711,705,-3.972262383,-1.667292118,1
1711,737,-5.00287199,-2.810411215,1
1711,769,-5.731903076,-4.356816769,1
1711,801,-5.979328156,-2.362671137,1
1711,833,-5.626659393,-0.3314700127,1
1711,865,-7.793028355,0.04257867485,1
1711,897,-9.047355652,0.5209014416,1
1711,929,-8.511899948,0.3444300294,1
1711,961,-7.938763618,-0.2888638973,1
1711,993,-8.221791267,-0.2638441622,1
1711,1025,-9.291669846,-0.9125919342,1
1711,1057,-10.24022388,-3.319357872,1
1711,1089,-10.47362804,-4.232123375,1
1711,1121,-10.40698528,-1.876119375,1
1711,1153,-10.54349041,-0.4711344242,1
1711,1185,-11.01162529,-1.045035124,1
1711,1217,-15.12813091,-6.740161896,1
1711,1249,-12.51996803,-6.363410473,1
1711,1281,-10.6706686,-8.486009598,1
1711,1313,-11.57068825,-7.031789303,1
1711,1345,-10.85310459,-6.783458233,1
1711,1377,-9.530105591,-8.534765244,1
1711,1409,-10.57984829,-8.857887268,1
1711,1441,-10.60249138,-8.570072174,1
1711,1473,-10.43040848,-7.450414658,1
1711,1505,-7.94172287,-7.144255638,1
1711,1537,-5.212535381,-7.056274891,1
1711,1569,-3.44726038,-6.07113266,1
1711,1601,-3.590073586,-7.614748001,1
1711,1633,-3.469210386,-7.25469017,1
1711,1665,-2.651950836,-6.215165138,1
1711,1697,-1.315233707,-6.08179903,1
1711,1729,-0.8603875637,-6.341302872,1
1711,1761,0.04455393553,-6.471135139,1
1711,1793,0.6145442128,-6.075148106,1
1711,1825,-0.2122400105,-7.097602367,1
1711,1857,-8.973402023,5.084821701,1
1711,1889,0.6651086807,-7.928536415,1
1711,1921,0.8199006915,-6.510546207,1
1711,1953,0.5566016436,-4.793144703,1
1711,1985,0.6488224864,-3.489500046,1
1711,2017,0.554202795,-0.5827996731,1
1743,33,-1.10735321,1.167024374,1
1743,65,-1.641396761,-3.034329414,1
1743,97,-0.9422075748,-1.862555981,1
1743,129,-1.360294819,-3.002794266,1
1743,161,-1.821263313,-3.785130024,1
1743,193,0.2248600721,-17.94167709,1
1743,225,-10.73072433,-18.79219437,1
1743,257,-2.07109046,-4.008298397,1
1743,289,-2.604786396,-4.409802437,1
1743,321,-2.157461405,-6.257354259,1
1743,353,-1.731502056,-5.065796375,1
1743,385,-2.947874069,-4.977046967,1
